,studium_id
0,9671006
1,8361406
2,1601806
3,7785906
4,12967806
5,9668306
6,13016006
7,9665506
8,7791006
9,13518506
10,9214506
11,13512006
12,12994106
13,11742506
14,13518606
15,15586306
16,14283706
17,12997606
18,16752506
19,12974306
20,17908106
21,17934706
22,6284306
23,4761606
