"studium_id";"typ_programu";"forma_studia";"datum_zahajeni";"datum_ukonceni";"rocnik";"studijni_stav";"studuje";"zamereni_id";"fakulta_id";"nazev_fakulty";"jazyk_vyuky";"ukonceni_zpusob";"platby_stav";"pruchod";"rok_maturity";"odkud_skola_kod"
"20161006";"B";"";"2022-01-05";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2010-01-01";""
"20308606";"B";"";"2022-02-24";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20250406";"B";"";"2022-02-10";"2022-02-28";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"20317906";"B";"";"2022-02-28";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19683106";"B";"";"2021-09-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20252506";"B";"";"2022-02-11";"2022-02-25";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2020-01-01";""
"19251606";"B";"";"2021-07-28";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20299906";"B";"";"2022-02-22";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20308506";"B";"";"2022-02-24";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2012-01-01";""
"20291906";"B";"";"2022-02-21";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20308006";"B";"";"2022-02-24";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20302106";"B";"";"2022-02-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20302006";"B";"";"2022-02-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2013-01-01";""
"20301906";"B";"";"2022-02-23";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2012-01-01";""
"19473306";"B";"";"2021-08-30";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2006-01-01";""
"19405806";"B";"";"2021-08-26";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2009-01-01";""
"20252806";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"20244106";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20250206";"B";"";"2022-02-10";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2011-01-01";""
"20236006";"B";"";"2022-02-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20248406";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20248006";"B";"";"2022-02-10";"2022-02-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"19681906";"B";"";"2021-09-06";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20250006";"B";"";"2022-02-10";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2010-01-01";""
"20157006";"B";"";"2022-01-04";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19807306";"B";"";"2021-09-14";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19998506";"B";"";"2021-09-27";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19347206";"B";"";"2021-08-23";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"19726206";"B";"";"2021-09-08";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2020-01-01";""
"19895606";"B";"";"2021-09-16";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19807406";"B";"";"2021-09-14";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2007-01-01";""
"19952506";"B";"";"2021-09-17";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19806606";"B";"";"2021-09-14";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2000-01-01";""
"19597306";"B";"";"2021-09-02";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"19681406";"B";"";"2021-09-06";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"19681506";"B";"";"2021-09-06";"2022-02-15";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19630706";"B";"";"2021-09-03";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"19402406";"B";"";"2021-08-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19319506";"B";"";"2021-08-11";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2020-01-01";""
"19321406";"B";"";"2021-08-12";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19473506";"B";"";"2021-08-30";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"1999-01-01";""
"19725006";"B";"";"2021-09-08";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2013-01-01";""
"19975606";"B";"";"2021-09-22";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"19578606";"B";"";"2021-09-02";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19946806";"B";"";"2021-09-16";"2022-02-17";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"19568306";"B";"";"2021-09-01";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"19725806";"B";"";"2021-09-08";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"19667006";"B";"";"2021-09-03";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2014-01-01";""
"19597206";"B";"";"2021-09-02";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2005-01-01";""
"20046706";"B";"";"2021-10-14";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2020-01-01";""
"19803906";"B";"";"2021-09-13";"2022-02-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"19725606";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2008-01-01";""
"20278006";"B";"";"2022-02-17";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2015-01-01";""
"20274006";"B";"";"2022-02-16";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20268206";"B";"";"2022-02-15";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2011-01-01";""
"20266106";"B";"";"2022-02-15";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20264106";"B";"";"2022-02-15";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20264006";"B";"";"2022-02-15";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20220006";"B";"";"2022-02-01";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2004-01-01";""
"19967806";"B";"";"2021-09-20";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1991-01-01";""
"19738306";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1997-01-01";""
"19725306";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"19725706";"B";"";"2021-09-08";"2022-02-07";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"19725906";"B";"";"2021-09-08";"2022-02-07";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2019-01-01";""
"19568206";"B";"";"2021-09-01";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19725406";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"19297506";"B";"";"2021-08-05";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2005-01-01";""
"19725106";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2012-01-01";""
"19568106";"B";"";"2021-09-01";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20238406";"B";"";"2022-02-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20238106";"B";"";"2022-02-12";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20232606";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2002-01-01";""
"20232506";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20232406";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20232306";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20232206";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20232006";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20252706";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20252606";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20252306";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20252206";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20252106";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20252006";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20252406";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20253206";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20253106";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20252906";"B";"";"2022-02-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"20244206";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20244006";"B";"";"2022-02-12";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20242506";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20239906";"B";"";"2022-02-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20242406";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2011-01-01";""
"20242306";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20242206";"B";"";"2022-02-09";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"20235906";"B";"";"2022-02-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20231906";"B";"";"2022-02-07";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20250106";"B";"";"2022-02-10";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20249906";"B";"";"2022-02-10";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20250506";"B";"";"2022-02-10";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2019-01-01";""
"17591906";"B";"";"2020-02-17";"2020-07-28";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18857306";"B";"";"2021-02-12";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"19948606";"B";"";"2021-09-17";"2021-09-23";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18861406";"B";"";"2021-02-15";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2014-01-01";""
"18610806";"B";"";"2020-09-17";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"18861806";"B";"";"2021-02-15";"2021-06-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"19681706";"B";"";"2021-09-06";"";"1";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"17401706";"B";"";"2019-09-30";"2020-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"18150606";"B";"";"2020-08-27";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"18393206";"B";"";"2020-09-09";"2021-02-22";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2010-01-01";""
"17593306";"B";"";"2020-02-17";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2004-01-01";""
"17077006";"B";"";"2019-09-05";"2020-09-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2014-01-01";""
"17341606";"B";"";"2019-09-19";"2020-09-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"17265706";"B";"";"2019-09-16";"2020-09-02";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"16909106";"B";"";"2019-08-28";"2020-08-05";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17607206";"B";"";"2020-02-27";"2020-09-02";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2014-01-01";""
"17400706";"B";"";"2019-09-30";"2020-02-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"17300506";"B";"";"2019-09-17";"2020-02-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2011-01-01";""
"17010106";"B";"";"2019-09-02";"2020-02-17";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2000-01-01";""
"16344806";"B";"";"2019-02-11";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"16361106";"B";"";"2019-02-18";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2015-01-01";""
"15998306";"B";"";"2018-09-17";"2019-02-26";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"15997906";"B";"";"2018-09-17";"2019-02-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"1999-01-01";""
"16166206";"B";"";"2018-09-26";"2018-11-10";"0";"39";"K";"";"10";"Fakulta informačních technologií";"CS";"03";"";"";"";""
"14396506";"B";"";"2017-08-01";"2018-06-27";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"14396706";"B";"";"2017-08-01";"2018-07-01";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"16349306";"B";"";"2019-02-13";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2017-01-01";""
"16349106";"B";"";"2019-02-13";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2004-01-01";""
"15163406";"B";"";"2018-02-19";"2018-07-09";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"15167406";"B";"";"2018-02-21";"2018-07-01";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"15151206";"B";"";"2018-02-13";"2018-07-01";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"13534006";"B";"";"2016-10-01";"2017-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"14766406";"B";"";"2017-09-19";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2016-01-01";""
"13186506";"B";"";"2016-10-01";"2017-07-05";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2013-01-01";""
"10946406";"B";"";"2015-02-18";"2015-07-01";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2011-01-01";""
"8843106";"B";"";"2014-02-14";"2014-07-02";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"2012-01-01";""
"7497006";"B";"";"2013-02-08";"2013-06-28";"0";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"2010-01-01";""
"7250006";"B";"";"2012-09-26";"2013-02-10";"0";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"2006-01-01";""
"7110906";"B";"";"2012-09-12";"2013-08-28";"0";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"2010-01-01";""
"7158406";"B";"";"2012-09-17";"2013-06-28";"0";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"2001-01-01";""
"5857106";"B";"";"2011-10-05";"2013-06-28";"0";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"";""
"4506406";"B";"";"2011-02-14";"2011-09-01";"1";"3";"K";"";"10";"Fakulta informačních technologií";"CS";"02";"0";"";"";""
"20214206";"B";"";"2022-01-31";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20217906";"B";"";"2022-02-01";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20223906";"B";"";"2022-02-02";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"20221906";"B";"";"2022-02-02";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"1999-01-01";""
"20214106";"B";"";"2022-01-31";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2001-01-01";""
"20205906";"B";"";"2022-01-26";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20199906";"B";"";"2022-01-25";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20184106";"B";"";"2022-01-19";"2022-01-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"19726106";"B";"";"2021-09-08";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"19319406";"B";"";"2021-08-11";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2017-01-01";""
"19253606";"B";"";"2021-07-28";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2018-01-01";""
"20188606";"B";"";"2022-01-20";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2014-01-01";""
"20163106";"B";"";"2022-01-06";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20188506";"B";"";"2022-01-20";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2020-01-01";""
"20163006";"B";"";"2022-01-06";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"";""
"20157106";"B";"";"2022-01-04";"";"0";"1";"S";"";"10";"Fakulta informačních technologií";"CS";"";"";"";"2016-01-01";""
"16359406";"B";"";"2019-02-18";"2019-06-26";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"09";"";"";"";""
"19297706";"B";"";"2021-08-05";"2021-11-24";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18853406";"B";"";"2021-02-11";"2021-09-14";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18045506";"B";"";"2020-08-05";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18849406";"B";"";"2021-02-09";"2021-08-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2006-01-01";""
"18862206";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"18852306";"B";"";"2021-02-11";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"18453706";"B";"";"2020-09-14";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18653506";"B";"";"2020-09-24";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"1991-01-01";""
"18853106";"B";"";"2021-02-11";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"18453506";"B";"";"2020-09-14";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"18852406";"B";"";"2021-02-11";"2021-09-06";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"18862306";"B";"";"2021-02-15";"2021-09-06";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18847806";"B";"";"2021-02-09";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18453806";"B";"";"2020-09-14";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"18846006";"B";"";"2021-02-08";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2019-01-01";""
"18861506";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2019-01-01";""
"18852606";"B";"";"2021-02-11";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18835506";"B";"";"2021-02-01";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18881806";"B";"";"2021-02-22";"2021-08-27";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"19804106";"B";"";"2021-09-13";"2021-09-16";"1";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"1991-01-01";""
"18453306";"B";"";"2020-09-14";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2012-01-01";""
"18329206";"B";"";"2020-09-07";"2021-08-29";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2013-01-01";""
"18855406";"B";"";"2021-02-11";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18839506";"B";"";"2021-02-03";"2021-06-30";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2015-01-01";""
"18324506";"B";"";"2020-09-07";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"17381406";"B";"";"2019-09-23";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18885306";"B";"";"2021-02-24";"2021-06-16";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2019-01-01";""
"17587506";"B";"";"2020-02-13";"2021-07-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2016-01-01";""
"18875306";"B";"";"2021-02-17";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18491206";"B";"";"2020-09-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"1994-01-01";""
"18835406";"B";"";"2021-02-01";"2021-09-02";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2005-01-01";""
"18222906";"B";"";"2020-09-02";"2021-07-12";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18875406";"B";"";"2021-02-17";"2021-08-24";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2017-01-01";""
"18863606";"B";"";"2021-02-16";"2021-06-23";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18839606";"B";"";"2021-02-03";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2004-01-01";""
"18862106";"B";"";"2021-02-15";"2021-09-03";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2018-01-01";""
"18861706";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2004-01-01";""
"16894506";"B";"";"2019-08-26";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2014-01-01";""
"18453406";"B";"";"2020-09-14";"2021-09-13";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"";""
"18862406";"B";"";"2021-02-15";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"1999-01-01";""
"18222706";"B";"";"2020-09-02";"2021-09-15";"0";"38";"K";"";"10";"Fakulta informačních technologií";"CS";"60";"";"";"2014-01-01";""
