studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
4755806,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,2.5,3.0,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4755906,0,1,2011,2011,0,1,1,0,0,0,0,0,1.0,3.0,1.0,2.5,2.5,2.5,1.0,3.0,1.5,3.0,,3.0,2.0,1.0,2.5,3.0,3.0,2.5,2.5,2.5
4756006,0,0,2011,2011,0,0,2,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.5,1.0,1.0,1.0,1.5,1.0,1.5,1.0,1.0
4756106,0,1,2011,2011,0,1,0,0,0,0,0,1,1.5,2.0,1.5,3.0,1.0,2.0,3.0,2.5,1.5,2.5,,2.5,2.5,2.5,1.5,2.5,3.0,2.0,2.5,1.5
4756206,0,1,2011,2009,2,1,1,0,0,0,0,0,2.0,2.0,1.5,2.5,2.0,1.5,3.0,2.5,3.0,3.0,,4.0,3.0,1.5,2.0,3.0,4.0,2.0,2.0,
9214506,0,1,2014,2009,5,1,1,0,0,0,0,1,2.0,2.0,1.5,2.5,2.0,1.5,2.5,2.5,1.0,3.0,,2.0,2.5,1.5,2.0,1.5,2.0,2.0,2.0,2.0
4756306,1,1,2011,2011,0,1,0,0,0,0,0,1,1.5,2.5,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.5,,2.5,2.5,2.5,1.5,1.5,2.0,2.0,2.0,1.0
4756406,1,0,2011,2010,1,0,2,0,0,0,0,0,4.0,3.0,1.5,3.0,1.0,4.0,4.0,,,4.0,,,,4.0,,,,,,
4756506,0,0,2011,2010,1,0,2,0,0,0,0,1,2.0,2.0,1.0,2.5,2.5,1.0,2.5,1.5,1.0,2.0,,2.0,3.0,1.5,1.0,1.5,2.0,1.5,2.0,2.5
4756606,0,1,2011,2011,0,0,0,0,0,0,0,0,2.0,2.5,1.5,4.0,2.0,4.0,4.0,,3.0,4.0,,,,4.0,,,,,,
4756706,0,1,2011,2011,0,1,0,0,0,0,0,0,3.0,2.5,3.0,4.0,2.5,4.0,4.0,,4.0,,,,,4.0,,,,,,
4756806,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,2.5,1.5,3.0,2.0,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,
4757006,0,1,2011,2011,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4757106,0,1,2011,2011,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4757206,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,2.0,1.0,3.0,2.0,1.5,4.0,,4.0,,,,,4.0,,,,,,
4757306,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,1.5,2.0,2.5,2.0,4.0,2.0,2.5,1.5,4.0,,4.0,4.0,3.0,2.0,4.0,,,2.5,
4757406,0,1,2011,2011,0,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4757606,0,0,2011,2011,0,0,2,0,0,0,0,1,1.0,2.5,1.5,1.5,2.5,3.0,1.5,2.0,3.0,2.0,,1.5,2.5,3.0,2.0,2.5,2.5,2.0,2.0,1.5
4757706,1,0,2011,2010,1,0,2,0,0,0,0,0,2.0,3.0,1.5,4.0,2.0,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4757806,0,1,2011,2011,0,1,0,0,0,0,0,0,2.0,2.5,1.5,3.0,3.0,1.0,4.0,2.0,1.5,2.5,,4.0,3.0,4.0,4.0,2.0,,,,
7785206,0,1,2013,2011,2,1,0,0,0,0,0,0,2.0,2.5,1.5,3.0,2.0,1.0,4.0,2.0,1.5,2.5,,4.0,4.0,4.0,4.0,2.0,4.0,,,4.0
7785606,0,0,2013,2011,2,0,2,0,0,0,0,0,2.0,2.5,1.5,2.0,2.0,3.0,4.0,3.0,1.5,4.0,,4.0,4.0,,2.5,4.0,4.0,,3.0,
4757906,0,0,2011,2011,0,0,2,0,0,0,0,0,2.0,3.0,1.5,4.0,2.0,4.0,4.0,,1.5,4.0,,,,4.0,,,,,,
4758006,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,2.0,1.5,2.0,1.5,2.5,2.0,1.0,1.0,2.5,,1.0,2.5,1.0,1.5,1.5,2.0,1.0,1.0,1.0
4758206,1,0,2011,2011,0,0,2,0,0,0,0,1,2.5,1.5,1.0,2.5,2.0,1.5,2.0,2.0,2.5,3.0,,1.5,2.5,2.5,1.5,1.0,1.0,2.0,2.0,1.5
6293606,0,1,2012,2011,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4758306,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4758406,0,0,2011,2011,0,0,2,0,0,0,0,0,3.0,3.0,1.5,3.0,3.0,3.0,2.5,3.0,3.0,4.0,,4.0,3.0,3.0,2.5,4.0,,,,
4758506,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,1.5,1.5,2.0,1.0,1.5,1.0,1.5,1.0,2.0,,2.0,2.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
4758606,0,1,2011,2011,0,1,1,0,0,0,0,1,3.0,2.5,1.5,3.0,1.5,1.5,3.0,2.0,1.5,3.0,,2.0,3.0,3.0,2.0,3.0,2.0,2.5,1.5,1.5
4758706,0,1,2011,2011,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4758806,0,1,2011,2011,0,1,0,0,0,0,0,0,1.0,2.5,1.0,1.5,1.5,2.5,4.0,,4.0,4.0,,,,4.0,,,,,,
4758906,0,1,2011,2011,0,1,2,0,0,0,0,1,1.0,2.0,1.0,2.0,1.0,1.5,2.0,1.5,1.0,3.0,,1.5,2.0,2.5,1.5,1.5,2.0,1.5,1.5,1.0
4759006,0,1,2011,2011,0,1,0,0,0,0,0,1,2.5,2.5,1.5,1.5,2.5,3.0,2.5,3.0,1.5,2.5,,3.0,2.5,1.5,2.0,2.5,1.5,2.0,2.0,1.0
4759106,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.5,1.5,3.0,,2.5,3.0,1.0,2.5,3.0,2.0,1.0,2.5,2.5
6272606,0,1,2012,2011,1,1,0,0,0,0,0,0,2.5,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4759206,0,1,2011,2011,0,1,0,0,0,0,0,0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4759306,0,1,2011,2010,1,0,0,0,0,0,0,0,2.0,3.0,2.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,,2.0,4.0,4.0,,,,
4759506,0,1,2011,2011,0,0,0,0,0,0,0,0,3.0,2.5,1.0,4.0,2.0,2.5,4.0,,3.0,4.0,,,,4.0,,,,,,
4759606,0,1,2011,2008,3,1,0,0,0,0,0,1,1.0,1.5,1.0,2.0,1.5,2.5,2.0,2.0,1.5,2.0,,2.0,2.0,2.5,2.0,1.0,1.5,2.0,1.5,1.5
4759706,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,2.0,1.5,2.0,2.0,1.5,1.5,1.5,1.0,3.0,,2.0,3.0,1.0,1.5,2.5,2.5,1.5,2.5,1.0
4759806,0,1,2011,2011,0,0,0,0,0,0,0,1,2.0,2.0,1.5,3.0,2.0,2.5,3.0,2.0,1.5,3.0,,1.5,2.5,1.5,2.0,2.0,2.5,1.0,1.5,1.0
4759906,0,1,2011,2011,0,0,0,0,0,0,0,1,2.5,2.0,1.0,2.5,2.5,3.0,3.0,2.0,3.0,3.0,,2.0,3.0,2.5,2.5,1.0,1.0,1.5,2.0,2.5
4760006,0,1,2011,2011,0,1,0,0,0,0,0,1,2.0,2.0,1.5,3.0,1.5,2.0,1.5,1.5,1.0,3.0,,1.0,1.5,2.5,2.0,1.5,2.0,1.5,1.5,1.5
4760106,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.5,1.5,2.0,1.0,2.0,1.5,3.0,,2.0,3.0,2.5,1.5,1.5,1.5,2.0,2.0,1.5
4760206,0,1,2011,2011,0,1,0,0,0,0,0,0,2.0,2.5,1.5,3.0,2.0,2.5,3.0,3.0,1.5,3.0,,3.0,3.0,3.0,2.5,3.0,4.0,1.5,2.0,1.0
4760306,0,1,2011,2011,0,1,1,0,0,0,0,0,3.0,2.5,2.0,3.0,4.0,2.5,4.0,,4.0,4.0,,,,4.0,,,,,,
4760406,0,0,2011,2011,0,0,2,0,0,0,0,1,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.5,1.0,1.0,2.0,1.5,1.5,1.5,1.5
4760506,0,0,2011,2011,0,1,1,0,0,0,0,1,1.0,3.0,1.0,2.0,2.0,2.5,2.0,2.0,1.0,3.0,,2.5,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
4760706,0,1,2011,2011,0,1,0,0,0,0,0,0,2.0,3.0,2.5,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4760806,0,1,2011,2011,0,0,1,0,0,0,0,1,1.0,1.5,1.0,2.0,1.5,2.0,1.5,1.5,1.0,2.5,,2.0,2.5,1.0,1.5,1.0,1.5,2.5,1.5,1.0
4760906,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.0,,2.5,2.5,1.0,2.0,1.5,2.5,1.0,1.5,1.5
4761006,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0
4761106,1,1,2011,2011,0,0,1,0,0,0,0,1,1.0,2.5,1.0,1.5,1.0,1.5,2.0,1.0,1.5,3.0,,1.5,2.0,1.0,2.0,1.5,2.5,1.5,1.0,1.5
4761206,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,3.0,1.5,1.0,1.5,1.5,1.5,2.0,1.0,2.0,,2.5,3.0,2.5,2.0,3.0,3.0,3.0,2.0,2.0
4761306,0,1,2011,2011,0,1,1,0,0,0,0,1,2.5,2.0,1.0,2.5,2.0,1.0,3.0,1.5,2.5,3.0,,1.5,3.0,2.5,1.5,1.5,2.0,2.0,1.5,1.5
4761406,0,1,2011,2010,1,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4761706,0,1,2011,2011,0,0,0,0,0,0,0,1,1.5,2.5,1.0,2.0,2.0,2.0,2.0,2.5,1.0,2.5,,2.5,3.0,2.5,2.0,2.0,2.5,1.0,1.5,1.5
14256606,0,0,2017,2011,6,0,2,0,0,0,0,1,1.0,2.5,1.0,1.0,1.5,1.5,1.0,2.0,2.0,2.5,2.5,1.5,2.5,1.5,1.5,2.5,2.5,1.5,1.5,2.0
4761806,0,0,2011,2011,0,0,2,0,0,0,0,0,1.0,3.0,1.0,1.0,1.5,1.5,1.0,2.0,1.0,3.0,,1.5,2.5,1.5,1.5,2.5,2.5,1.5,1.5,2.0
4761906,0,1,2011,2011,0,0,0,0,0,0,0,1,1.0,2.0,1.0,3.0,1.5,2.5,2.5,1.5,1.5,3.0,,2.0,2.5,2.5,2.0,2.5,2.5,1.5,2.5,3.0
4762006,0,1,2011,2011,0,0,0,0,0,0,0,1,1.0,2.5,1.0,2.5,2.0,2.5,1.5,2.5,1.0,2.5,,1.5,3.0,1.0,2.5,2.5,2.5,1.0,1.5,1.0
4762106,0,1,2011,2011,0,0,0,0,0,0,0,1,1.0,1.5,1.0,3.0,2.0,1.5,1.5,2.5,1.0,3.0,,1.5,3.0,2.5,1.5,2.5,2.5,1.0,2.0,2.0
4762206,0,1,2011,2010,1,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4762306,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,3.0,1.5,4.0,2.5,4.0,4.0,4.0,4.0,2.5,,4.0,,4.0,,,,,,
4762506,0,1,2011,2005,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4762706,0,1,2011,2011,0,0,0,0,0,0,0,0,3.0,2.5,2.0,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4762806,0,1,2011,2011,0,1,0,0,0,0,0,1,1.5,2.0,1.5,2.5,2.0,1.5,2.5,3.0,3.0,3.0,,3.0,2.5,2.5,2.0,3.0,2.5,1.5,1.5,1.0
4762906,0,1,2011,2011,0,1,1,0,0,0,0,0,2.0,3.0,1.0,4.0,1.5,3.0,4.0,,4.0,,,,,4.0,,,,,,
4763006,0,1,2011,2011,0,0,0,0,0,0,0,1,2.5,2.5,1.0,3.0,2.5,2.5,3.0,2.0,1.0,3.0,,1.5,2.5,2.5,1.0,1.5,2.0,1.5,2.5,1.5
4763106,0,1,2011,2009,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4763206,0,1,2011,2011,0,1,0,0,0,0,0,0,3.0,2.0,1.0,4.0,1.5,2.5,4.0,,2.5,4.0,,,,4.0,,,,,,
4763506,0,1,2011,2011,0,0,1,0,0,0,0,0,2.5,3.0,2.5,3.0,3.0,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
8295306,0,1,2013,2011,2,1,1,1,0,0,0,1,1.5,3.0,2.5,2.5,2.5,3.0,3.0,2.5,1.0,2.0,,2.0,3.0,3.0,3.0,3.0,2.0,1.5,2.0,1.5
4763606,0,1,2011,2011,0,0,0,0,0,0,0,0,2.0,2.5,1.5,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,,,,,4.0,
4763906,0,1,2011,2011,0,1,1,0,0,0,0,0,2.0,3.0,1.0,3.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4764006,0,1,2011,2011,0,1,0,0,0,0,0,1,2.5,2.0,1.5,3.0,2.0,1.5,3.0,3.0,2.5,3.0,,3.0,3.0,3.0,2.5,3.0,3.0,1.5,2.5,2.0
4764106,0,1,2011,2011,0,1,0,0,0,0,0,0,3.0,2.0,1.5,4.0,3.0,3.0,4.0,,1.5,4.0,,,,,,,,,,
4764206,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,2.5,2.0,4.0,4.0,2.5,4.0,,4.0,,,,,4.0,,,,,,
4764306,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,,1.0,1.5,2.5,1.5,2.0,1.0,1.5,1.0,1.0
4764506,0,1,2011,2011,0,1,0,0,0,0,0,0,2.0,2.5,2.0,4.0,2.5,4.0,4.0,,,4.0,,,,4.0,,,,,,
4764606,0,1,2011,2011,0,1,0,0,0,0,0,1,2.5,2.0,1.5,2.5,3.0,2.5,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,2.5,2.5,1.5,2.0,1.0
4764806,0,0,2011,2011,0,0,2,0,0,0,0,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.5,1.0,1.0,1.5,2.0,1.5,1.0
4764906,0,1,2011,2011,0,0,0,0,0,0,0,1,1.5,2.5,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.5,2.5,2.0,2.0,2.5,2.0,1.5,1.0
4765006,0,1,2011,2011,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4765106,0,1,2011,2011,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4765406,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,,1.5,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.0
4765506,0,1,2011,2011,0,1,0,0,0,0,0,0,1.5,1.0,1.0,2.0,2.0,2.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4765606,0,1,2011,2011,0,0,0,0,0,0,0,0,2.5,2.5,2.5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,4.0
4765706,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,3.0,1.0,2.5,2.5,2.5,1.0,3.0,1.5,2.5,,2.0,3.0,1.5,3.0,3.0,2.0,2.0,2.5,2.5
4765806,0,1,2011,2011,0,0,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4765906,0,1,2011,2011,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2.5,2.5,3.0,2.0,2.5,1.5,2.5,,1.5,3.0,2.0,1.5,3.0,2.5,1.5,2.0,2.0
4766006,0,1,2011,2011,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4766106,0,1,2011,2011,0,0,0,0,0,0,0,0,1.5,3.0,2.0,2.5,2.0,4.0,4.0,4.0,2.5,4.0,,4.0,,4.0,,,,,,
9210406,0,0,2014,2011,3,0,2,0,0,0,0,1,2.5,1.5,1.5,2.5,1.0,2.5,3.0,1.5,1.5,2.5,,2.5,2.5,2.5,2.0,1.5,2.0,1.0,2.0,1.0
4766206,0,0,2011,2011,0,0,2,0,0,0,0,0,2.5,1.5,1.5,2.5,1.0,2.5,3.0,3.0,1.5,4.0,,2.5,3.0,2.5,2.0,4.0,2.0,,2.0,1.0
4766306,0,1,2011,2011,0,0,1,0,0,0,0,1,1.5,2.5,1.0,2.5,2.0,1.5,1.0,1.5,1.5,2.5,,2.0,3.0,1.0,1.5,1.5,2.0,1.0,1.0,1.0
4766406,0,1,2011,2011,0,0,0,0,0,0,0,0,1.5,2.5,1.0,2.0,2.0,3.0,3.0,3.0,1.5,3.0,,4.0,3.0,2.5,4.0,4.0,4.0,,4.0,3.0
4766506,0,1,2011,2011,0,1,0,0,0,0,0,0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,4.0,1.0,3.0,,4.0,4.0,1.0,4.0,4.0,,,2.0,
4766606,0,1,2011,2011,0,1,0,0,0,0,0,0,4.0,3.0,2.5,4.0,2.5,2.0,,,4.0,,,,,4.0,,,,,,
4766706,0,1,2011,2011,0,1,0,0,0,0,0,0,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,
4766806,0,1,2011,2011,0,0,1,0,0,0,0,1,1.5,2.5,1.0,2.5,2.5,2.5,2.5,2.5,2.0,3.0,,1.5,3.0,3.0,2.0,3.0,2.5,1.0,1.5,1.0
4767006,0,1,2011,2011,0,1,0,0,0,0,0,1,1.0,2.0,1.0,1.0,2.0,2.5,1.0,1.5,2.0,2.0,,2.0,2.0,2.5,1.0,2.5,1.5,2.0,2.0,2.5
4767206,1,1,2011,2011,0,0,1,0,0,0,0,1,3.0,2.0,1.0,2.5,2.5,2.5,3.0,2.0,3.0,3.0,,2.0,2.5,2.5,2.0,3.0,2.0,2.0,1.5,1.0
4767306,0,1,2011,2011,0,1,0,0,0,0,0,0,4.0,2.5,1.5,4.0,3.0,2.5,,,4.0,4.0,,,,,,,,,,
4767406,0,1,2011,2011,0,1,0,0,0,0,0,0,4.0,2.5,3.0,4.0,2.5,4.0,,,,,,,,,,,,,,
4767506,0,1,2011,2011,0,1,0,0,0,0,0,0,2.5,2.0,1.5,2.5,2.5,2.0,4.0,3.0,2.5,2.5,,4.0,4.0,4.0,,,,,,
4767606,0,1,2011,2011,0,1,0,0,0,0,0,0,1.0,2.0,1.5,2.5,2.5,2.0,2.0,3.0,3.0,2.5,,2.5,3.0,2.5,2.0,4.0,4.0,4.0,1.5,4.0
4767706,0,1,2011,2011,0,0,0,0,0,0,0,0,2.5,1.5,1.0,1.5,2.0,2.0,4.0,2.5,1.0,4.0,,4.0,4.0,4.0,2.0,4.0,,,,
4767806,0,1,2011,2011,0,1,1,0,0,0,0,1,1.5,3.0,1.5,2.0,1.5,2.5,2.0,2.0,1.5,2.5,,1.5,2.5,3.0,2.0,2.5,2.5,1.5,2.5,1.5
4767906,0,1,2011,2008,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7803306,0,1,2013,2011,2,0,1,0,0,0,0,0,1.5,3.0,1.5,2.0,2.5,3.0,2.0,1.5,1.0,4.0,,2.0,2.5,2.5,2.5,4.0,4.0,4.0,2.0,1.5
4768006,0,1,2011,2011,0,0,1,0,0,0,0,0,1.5,3.0,1.5,2.0,2.5,3.0,4.0,1.5,1.0,4.0,,2.0,,2.5,2.5,4.0,,,,
4768106,0,1,2011,2011,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4768206,0,1,2011,2011,0,0,1,0,0,0,0,1,2.0,3.0,1.0,2.0,2.0,2.5,2.5,2.0,1.5,3.0,,1.0,3.0,2.5,1.5,3.0,2.0,2.0,2.5,1.5
4768306,1,1,2011,2011,0,1,0,0,0,0,0,0,3.0,3.0,1.0,2.5,2.0,3.0,4.0,2.5,2.5,3.0,,4.0,3.0,4.0,,4.0,,,,
4768406,0,1,2011,2011,0,1,1,0,0,0,0,0,1.0,4.0,4.0,1.0,4.0,4.0,,,,,,,,,,,,,,
4768506,0,1,2011,2011,0,1,0,0,0,0,0,1,1.5,2.0,1.0,2.5,1.5,1.0,2.5,2.0,1.0,2.0,,2.0,2.5,2.0,1.0,2.0,1.0,1.5,1.5,1.0
9192106,0,1,2014,2011,3,0,1,0,0,0,0,0,2.0,2.0,1.0,2.5,1.5,2.5,3.0,2.5,1.0,2.0,,2.5,3.0,3.0,3.0,2.0,2.5,1.0,2.5,1.5
4768606,0,1,2011,2011,0,0,1,0,0,0,0,0,2.0,2.0,1.0,3.0,1.5,2.5,4.0,2.5,1.0,2.0,,2.5,3.0,4.0,4.0,2.0,4.0,,,
4768706,1,0,2011,2010,1,0,2,0,0,0,0,0,4.0,3.0,1.5,3.0,2.5,2.5,4.0,3.0,1.5,3.0,,2.5,3.0,4.0,2.5,2.0,2.0,,2.5,1.0
10086506,1,0,2014,2010,4,0,2,0,0,0,0,1,3.0,3.0,1.5,2.5,2.5,2.5,3.0,2.0,1.5,3.0,,2.5,2.0,2.5,2.5,2.0,2.0,1.5,2.5,1.0
4768806,0,1,2011,2011,0,1,0,0,0,0,0,1,1.5,3.0,1.0,3.0,2.5,2.0,3.0,1.5,1.5,3.0,,1.5,2.5,3.0,2.5,2.5,2.5,1.0,2.0,1.0
4768906,0,0,2011,2011,0,0,2,0,0,0,0,0,2.5,3.0,2.5,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4769006,0,1,2011,2011,0,1,0,0,0,0,0,1,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.0,3.0,,2.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,1.5
4769106,0,1,2011,2011,0,0,0,0,0,0,0,1,2.0,2.5,1.0,2.5,2.5,3.0,1.5,2.5,2.5,3.0,,2.0,3.0,3.0,2.5,3.0,3.0,1.5,3.0,1.5
4769206,0,1,2011,2011,0,0,1,0,0,0,0,0,1.5,3.0,1.5,4.0,3.0,3.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4769306,0,1,2011,2011,0,1,0,0,0,0,0,0,1.5,2.5,1.0,3.0,2.5,2.5,4.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,
4769406,0,1,2011,2008,3,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
4769506,0,0,2011,2011,0,0,2,0,0,0,0,0,4.0,2.5,1.5,4.0,2.5,4.0,,,,,,,,,,,,,,
7804506,0,0,2013,2011,2,0,2,0,0,0,0,0,4.0,2.5,1.5,2.5,2.5,4.0,,4.0,,,,4.0,4.0,,,,4.0,,,
9671106,0,1,2014,2011,3,0,0,0,0,0,0,0,2.0,1.5,1.0,2.5,1.5,2.0,1.5,2.0,1.5,1.5,,2.0,3.0,3.0,2.5,2.5,2.0,2.0,2.5,1.5
4769606,0,1,2011,2011,0,0,0,0,0,0,0,0,2.0,1.5,1.0,2.5,1.5,2.0,1.5,2.0,1.5,1.5,,2.0,3.0,3.0,2.5,2.5,2.0,2.0,2.5,1.5
4769706,0,1,2011,2011,0,1,0,0,0,0,0,1,2.0,1.5,1.0,3.0,2.0,1.5,2.0,2.5,1.5,2.0,,2.0,3.0,2.5,2.0,2.0,2.5,1.5,2.0,2.5
4769806,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,2.5,1.0,1.0,2.0,1.5,1.0,1.5,1.0,1.5,,1.0,2.0,1.0,1.5,1.5,1.5,1.0,1.5,1.5
4769906,0,1,2011,2011,0,0,1,0,0,0,0,1,1.5,2.5,2.0,2.5,2.5,2.5,1.0,2.0,1.5,3.0,,2.5,3.0,1.5,2.0,2.5,2.0,2.0,2.0,1.0
4770006,0,1,2011,2011,0,1,1,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.5,1.0,1.5,1.0,1.5,2.0,1.5,1.0
4770206,0,0,2011,2009,2,0,2,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11727206,0,1,2015,2011,4,1,1,0,0,0,0,1,1.0,2.5,1.0,2.0,2.0,2.0,1.0,2.0,1.5,2.5,,2.5,2.5,2.5,2.0,3.0,2.5,2.5,2.0,1.5
4770306,0,1,2011,2011,0,1,1,0,0,0,0,0,1.0,2.5,1.0,2.0,2.0,2.0,1.0,2.0,1.5,3.0,,2.5,3.0,2.5,2.0,3.0,4.0,4.0,2.0,1.5
4770406,0,0,2011,2011,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4770606,0,0,2011,2011,0,0,2,0,0,0,0,1,2.0,1.0,1.0,2.5,2.0,2.5,2.0,1.0,2.0,2.5,,1.5,2.5,2.0,2.0,2.5,1.5,2.0,2.0,2.5
4770706,0,1,2011,2011,0,1,0,0,0,0,0,0,1.5,2.0,1.0,1.0,1.5,2.5,2.5,2.5,1.5,2.5,,2.5,3.0,2.5,2.5,3.0,2.5,3.0,2.5,4.0
11736306,0,1,2015,2011,4,1,0,0,0,0,0,0,1.5,2.0,1.0,1.0,1.5,2.5,2.5,2.5,1.5,2.5,,2.5,4.0,2.5,2.5,,2.5,3.0,2.5,4.0
12967906,0,1,2016,2011,5,1,0,0,0,0,0,0,1.5,2.0,1.0,1.0,1.5,2.5,2.5,2.5,1.5,2.5,4.0,2.5,4.0,2.5,2.5,,2.5,4.0,2.5,
4770806,0,1,2011,2011,0,0,0,0,0,0,0,0,2.0,3.0,1.0,4.0,2.5,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,
4770906,0,1,2011,2011,0,0,0,0,0,0,0,1,2.0,2.5,1.0,3.0,2.5,2.0,2.0,3.0,1.0,3.0,,3.0,3.0,1.5,1.5,2.0,2.0,1.0,2.0,1.0
4771006,0,1,2011,2011,0,1,0,0,0,0,0,1,2.5,3.0,1.5,2.5,2.0,1.0,3.0,2.0,1.5,3.0,,1.5,3.0,2.5,2.5,2.5,1.5,1.5,1.5,2.5
