studium_id,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
6264606,2.0,1.5,1.0,3.0,1.5,2.0,3.0,2.5,2.0,3.0,,2.5,3.0,1.0,1.5,3.0,2.0,1.0,1.0,1.5
6264706,2.5,3.0,1.5,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
9175606,2.5,2.0,1.0,2.0,1.5,2.0,4.0,2.5,1.0,4.0,,4.0,2.5,,4.0,4.0,4.0,,3.0,
6264806,2.5,2.0,1.0,2.0,1.5,2.0,4.0,2.5,1.0,4.0,,4.0,2.5,,,4.0,,,,
6264906,1.0,2.0,1.0,2.0,1.0,1.5,1.5,1.0,1.0,1.5,,1.0,1.5,2.5,1.5,2.0,1.5,1.0,1.0,1.0
6265006,,2.5,1.5,,4.0,4.0,,,,,,,,,,,,,,
6265106,4.0,2.0,2.5,4.0,2.5,4.0,,,,,,,,,,,,,,
6265206,4.0,2.5,2.5,4.0,2.0,4.0,,,,,,,,,,,,,,
6265306,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.5,,1.0,2.5,2.0,2.0,2.5,2.5,1.5,2.0,2.0
6265406,2.0,2.0,1.0,2.5,2.0,2.5,1.5,2.5,1.5,2.0,,2.5,2.0,2.5,2.0,1.0,2.5,1.0,2.0,1.0
6265506,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.5,1.0,3.0,,2.0,2.5,3.0,2.5,2.5,2.5,1.0,1.5,1.5
6265606,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.0,1.5,3.0,,2.5,2.5,2.5,2.0,2.5,2.0,1.5,2.5,1.5
7826206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6265706,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6265806,2.0,2.0,1.0,2.5,1.0,1.5,2.5,2.5,1.0,2.5,,1.5,2.0,2.5,2.5,3.0,2.0,1.0,2.0,1.5
14283706,2.0,2.0,1.0,2.5,1.0,1.5,2.5,2.5,1.0,2.5,2.0,1.5,2.0,2.5,2.5,1.5,2.0,2.0,2.0,1.5
6265906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6266106,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7839706,2.0,3.0,2.0,1.5,2.0,4.0,4.0,1.5,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,,,
6266206,2.0,2.5,1.0,1.0,2.5,3.0,4.0,3.0,2.0,4.0,,2.5,2.0,3.0,2.0,3.0,,,2.0,1.5
9197106,2.0,2.5,1.0,1.0,2.5,2.5,1.0,2.0,2.0,3.0,,2.5,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.5
6266306,2.0,2.5,2.0,3.0,1.5,2.0,2.5,2.0,1.0,1.5,,1.5,2.0,3.0,2.0,3.0,2.0,1.0,2.5,1.5
6266506,3.0,2.0,1.5,2.0,2.5,3.0,2.5,2.0,2.5,2.5,,2.0,2.5,3.0,2.0,3.0,2.5,1.0,2.5,1.5
6266606,,,,,,4.0,,,,,,,,,,,,,,
11736706,2.5,2.5,1.5,2.5,2.0,4.0,2.5,2.5,1.0,4.0,,4.0,4.0,3.0,4.0,,4.0,1.0,2.5,1.5
7825606,2.5,2.5,1.5,2.5,2.0,4.0,2.5,2.5,1.0,4.0,,4.0,4.0,4.0,3.0,4.0,,,2.5,1.5
6266706,2.5,2.5,1.5,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6266806,1.5,2.5,2.0,2.0,2.5,2.5,2.0,3.0,1.0,2.5,,1.5,2.5,1.0,2.5,3.0,2.5,1.0,1.5,2.5
6266906,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6267006,2.5,3.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,3.0,,2.0,2.5,2.5,2.5,2.5,2.5,1.0,2.5,1.5
6267106,2.5,3.0,1.0,2.5,1.5,2.0,2.5,2.0,1.5,3.0,,2.5,2.5,3.0,2.0,3.0,2.0,4.0,2.5,1.5
6267206,2.5,2.0,1.5,2.5,2.0,2.5,3.0,1.5,2.0,2.5,,2.0,3.0,2.5,2.0,3.0,2.0,1.5,1.5,1.0
9215206,2.5,2.5,2.5,4.0,1.5,2.5,4.0,4.0,1.0,4.0,,4.0,4.0,4.0,2.0,4.0,4.0,,1.5,1.5
11676006,2.5,2.5,2.5,2.0,1.5,2.5,4.0,4.0,1.0,4.0,,4.0,4.0,4.0,2.0,4.0,4.0,,1.5,1.5
6267306,2.5,2.5,2.5,3.0,1.5,2.5,4.0,4.0,1.0,4.0,,4.0,4.0,,4.0,4.0,,,1.5,1.5
6267506,2.0,3.0,1.0,1.0,1.5,1.0,2.0,1.5,1.0,3.0,,2.5,2.0,2.0,2.0,1.5,1.0,1.0,1.5,1.0
6267606,4.0,2.0,1.0,4.0,1.5,2.5,,,1.5,3.0,,,,,,,,,,2.5
6267706,1.5,1.5,1.0,2.0,1.5,1.5,2.0,1.5,1.0,1.5,,1.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5
6267906,2.5,2.5,2.0,2.5,2.0,2.5,1.5,2.0,1.0,2.5,,1.0,2.0,2.5,2.5,2.0,1.5,1.0,2.0,1.5
6268006,2.5,2.5,1.0,4.0,2.5,2.0,4.0,,4.0,4.0,,,,,,,,,,
6268106,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6268306,4.0,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6268406,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6268506,4.0,2.5,2.5,4.0,2.5,3.0,,,4.0,4.0,,,,,,,,,,
6268606,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6268706,2.0,2.5,1.5,2.5,2.0,3.0,2.0,2.5,1.0,3.0,,1.5,2.5,3.0,1.5,2.0,2.0,2.0,1.5,2.5
6268806,3.0,3.0,2.5,3.0,2.0,2.5,2.5,2.5,2.5,2.5,,2.0,2.0,2.5,2.5,2.5,2.0,1.0,2.5,2.0
6269006,4.0,3.0,2.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,
6269206,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6269306,1.0,2.0,2.0,3.0,2.0,1.5,2.0,2.5,1.5,3.0,,2.0,2.5,3.0,2.0,2.0,2.0,1.0,3.0,3.0
12033706,1.5,2.0,2.0,1.0,2.5,2.5,1.5,2.0,1.0,2.5,,2.0,2.5,2.5,2.0,2.0,2.5,1.0,2.0,1.5
6269406,1.5,2.0,2.0,1.0,2.5,3.0,1.5,3.0,1.0,4.0,,4.0,2.5,2.5,2.0,2.0,4.0,,2.0,1.5
9221906,2.0,2.0,1.5,2.5,2.0,,,4.0,1.5,,,4.0,,,,,,,,
6269506,2.0,2.0,1.5,2.5,2.0,4.0,4.0,4.0,1.5,4.0,,4.0,,4.0,4.0,4.0,,,4.0,
12964506,2.0,2.0,1.5,2.5,2.0,4.0,4.0,2.0,1.5,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,2.5,4.0
6269606,4.0,3.0,2.0,3.0,4.0,4.0,,,,,,,,,,,,,,
6269706,3.0,3.0,1.5,2.0,1.5,3.0,3.0,1.0,2.0,2.5,,3.0,2.5,3.0,2.0,3.0,2.0,2.0,1.5,2.0
6269806,3.0,2.5,3.0,3.0,2.0,2.5,2.5,3.0,3.0,3.0,,2.0,3.0,3.0,2.5,2.5,2.5,2.0,2.5,1.5
6270006,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6270406,2.5,2.0,2.0,2.5,2.0,3.0,3.0,2.5,1.0,3.0,,2.5,2.0,3.0,2.0,2.5,2.5,3.0,3.0,1.0
16724706,2.5,1.5,1.0,2.5,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,,2.0,2.5,2.5,,,
6270706,2.5,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.5,4.0,,4.0,3.0,3.0,,4.0,,,2.5,
6270806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6270906,4.0,3.0,1.5,2.0,2.5,3.0,,4.0,1.0,,,,,,,,,,,
8396606,3.0,2.0,2.5,2.5,2.5,4.0,4.0,,4.0,4.0,,,,,,,,,,
6271006,3.0,2.0,2.5,2.5,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6271106,3.0,2.5,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
7814906,2.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,,,4.0,
6271406,2.5,1.5,1.0,2.0,1.5,1.5,1.5,1.0,1.0,2.5,,2.0,2.5,3.0,1.5,1.5,1.0,1.0,2.0,1.0
6271506,,,,,,4.0,,,,,,,,,,,,,,
6271806,3.0,2.0,1.0,1.5,2.5,3.0,3.0,2.5,1.5,3.0,,3.0,3.0,3.0,2.5,2.5,3.0,1.5,3.0,2.0
7786406,1.0,3.0,1.0,2.5,2.0,4.0,4.0,4.0,2.5,4.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,
6271906,4.0,3.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,
6272006,2.5,2.5,1.0,2.5,1.5,2.5,4.0,4.0,2.5,4.0,,4.0,4.0,4.0,4.0,4.0,,,2.5,
9205006,2.5,2.5,1.0,2.5,1.5,2.5,3.0,1.5,2.5,3.0,,2.5,2.0,3.0,2.5,2.5,2.5,2.5,2.5,2.0
9186306,2.5,2.5,2.0,1.0,2.0,2.0,2.5,2.0,2.5,2.5,,2.0,2.5,2.0,2.0,2.5,2.5,1.0,2.5,1.0
6272106,2.5,2.5,2.0,3.0,2.0,3.0,2.5,2.0,3.0,4.0,,3.0,4.0,,,,,,,1.0
6272706,,,2.0,,,4.0,,,,,,,,,,,,,,
6272906,2.5,3.0,2.0,4.0,2.5,4.0,4.0,,4.0,4.0,,,,,,,4.0,,,
6273006,3.0,2.5,3.0,4.0,2.0,2.5,4.0,3.0,2.5,4.0,,4.0,4.0,,4.0,4.0,,,,1.5
9227506,3.0,2.5,1.5,1.0,2.0,2.5,3.0,2.5,2.5,2.0,4.0,3.0,3.0,3.0,3.0,2.5,2.5,1.0,2.5,1.5
6273106,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6273206,2.5,3.0,1.0,3.0,1.5,2.0,2.5,2.0,1.0,2.0,,3.0,2.5,2.5,2.0,3.0,2.0,1.0,2.5,1.5
9665006,2.5,3.0,2.5,2.0,2.5,2.5,3.0,2.0,1.5,3.0,,4.0,4.0,,,4.0,4.0,1.0,2.5,1.5
12954706,2.5,3.0,2.5,2.0,2.5,2.5,4.0,2.0,1.5,4.0,4.0,3.0,4.0,3.0,3.0,2.5,4.0,1.0,2.5,1.5
6273306,2.5,3.0,2.5,4.0,2.5,2.5,3.0,3.0,1.5,4.0,,4.0,,3.0,3.0,,,,2.5,
6273706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6273806,4.0,3.0,1.0,2.0,1.5,4.0,4.0,,4.0,4.0,,,,,,,,,,
6274006,3.0,3.0,2.0,2.5,2.0,3.0,3.0,2.5,3.0,3.0,,3.0,2.5,3.0,2.5,3.0,2.5,1.5,1.5,1.0
6274106,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6274306,4.0,2.5,2.5,4.0,2.0,4.0,,,,,,,,,,,,,,
6274406,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
7828706,4.0,2.5,2.5,4.0,2.5,4.0,,,4.0,4.0,,,,,,,,,,
6274506,4.0,2.5,2.5,4.0,3.0,4.0,,,,,,,,,,,,,,
12034706,2.5,2.0,1.0,3.0,2.0,2.5,2.5,2.5,2.5,3.0,,2.5,2.5,3.0,3.0,3.0,2.5,2.5,2.5,2.5
6274906,2.5,2.0,1.0,3.0,2.0,2.5,3.0,4.0,2.5,4.0,,2.5,3.0,3.0,4.0,4.0,,,4.0,
6275006,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6275106,2.5,1.5,1.0,2.5,2.0,4.0,4.0,4.0,3.0,3.0,,4.0,4.0,,,4.0,,,,
6275206,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6275406,2.0,2.5,1.5,3.0,2.0,2.0,2.5,2.0,2.0,3.0,,1.0,2.0,3.0,1.5,2.0,2.0,1.0,2.0,1.0
6275506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6275606,3.0,2.5,2.5,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6275706,4.0,2.5,2.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,
7829506,2.5,2.5,2.0,2.5,2.5,2.5,3.0,3.0,2.5,2.5,,2.5,2.5,3.0,2.5,2.5,2.5,1.0,2.0,1.5
6275906,1.0,3.0,1.5,4.0,2.5,2.5,4.0,2.5,2.5,4.0,,4.0,4.0,,,,,,,
6276006,2.5,3.0,2.0,3.0,2.5,2.5,3.0,1.5,1.5,2.0,,2.0,3.0,3.0,2.5,3.0,1.0,1.0,2.5,1.0
6276106,4.0,2.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6276206,1.5,3.0,2.0,2.0,2.0,1.5,2.0,1.5,1.5,3.0,,1.5,2.0,3.0,2.0,3.0,1.5,1.5,2.5,1.5
6276306,4.0,3.0,1.5,2.5,2.5,2.5,4.0,4.0,2.5,4.0,,4.0,,,,,,,,
6276406,1.5,2.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,2.5,3.0,2.0,1.0,2.0,1.0
6276506,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6276606,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7840806,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6276806,1.5,2.5,1.0,2.5,2.5,3.0,1.0,3.0,1.0,3.0,,2.5,2.5,3.0,2.5,3.0,2.0,1.5,3.0,2.0
12959206,1.5,2.5,1.0,2.5,2.5,1.5,1.0,2.5,1.0,2.5,,2.5,2.5,4.0,2.5,2.5,2.0,1.5,2.5,2.0
14803806,1.5,2.5,1.0,2.5,2.5,1.5,1.0,2.5,1.0,2.5,,2.5,2.5,,2.5,2.5,2.0,1.5,2.5,2.0
6276906,2.0,2.0,1.0,3.0,2.5,3.0,2.0,2.0,1.0,4.0,,4.0,2.0,2.5,2.5,4.0,4.0,,2.0,2.5
11733706,2.0,2.0,1.0,2.0,2.5,2.5,2.0,2.0,1.0,3.0,,3.0,2.0,2.5,2.5,2.5,3.0,1.0,2.0,2.5
6277206,1.5,2.0,1.0,1.5,2.5,3.0,2.5,2.5,3.0,2.5,,1.5,2.0,2.5,2.0,1.5,1.5,1.0,2.0,1.0
6277306,3.0,2.5,2.0,2.0,1.5,3.0,2.5,2.5,1.5,2.5,,2.0,3.0,3.0,1.5,2.5,3.0,1.0,2.0,2.0
6277406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6277506,3.0,1.5,2.0,4.0,3.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
7792006,3.0,3.0,1.0,2.5,3.0,3.0,3.0,4.0,2.5,4.0,,4.0,3.0,,4.0,4.0,,,,
6277606,4.0,3.0,3.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,
6277706,1.5,2.0,1.0,4.0,2.5,2.5,4.0,,1.5,4.0,,,,,,,,,,
6277806,2.0,2.0,1.0,2.5,2.5,2.0,3.0,2.5,1.5,3.0,,3.0,2.0,3.0,3.0,2.5,2.0,1.0,2.0,1.5
6277906,2.5,2.0,1.5,3.0,2.0,2.5,2.5,2.0,2.0,3.0,,2.0,2.0,2.5,2.5,2.0,2.0,2.5,1.5,1.5
6278006,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.5,3.0,3.0,,2.5,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.5
6278106,1.0,2.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0
9170006,2.5,3.0,2.5,2.5,2.5,3.0,4.0,3.0,2.5,4.0,,3.0,4.0,,3.0,2.5,4.0,2.0,4.0,2.0
6278206,2.5,3.0,2.5,3.0,2.5,4.0,4.0,3.0,3.0,4.0,,4.0,,,4.0,4.0,,,,
6278306,2.5,2.5,1.0,3.0,1.5,2.0,3.0,2.0,2.5,3.0,,2.0,2.5,2.5,2.5,2.5,1.5,1.0,2.5,1.5
6278406,2.0,3.0,2.5,2.5,1.0,3.0,1.0,3.0,1.5,2.5,,1.0,2.5,2.5,1.0,2.5,2.0,1.0,1.5,1.5
6278506,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6278606,3.0,2.5,3.0,4.0,2.5,3.0,4.0,,4.0,4.0,,,,,,,,,,
6279106,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7820806,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7784606,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6279206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6279406,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6279506,1.5,3.0,1.5,3.0,2.5,2.5,2.5,2.5,1.0,2.5,,2.5,2.0,2.5,2.5,3.0,3.0,1.5,2.0,1.5
6279606,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.5,1.0,2.0,,1.0,1.5,3.0,1.5,1.5,1.5,1.0,1.5,1.0
6279706,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,,1.5,1.0,2.0,1.5,2.0,1.5,1.0,1.5,1.0
6279806,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6279906,2.5,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.5,2.5,,2.5,2.0,2.5,2.5,3.0,2.5,2.0,2.0,1.0
11707706,2.5,2.5,2.5,2.0,2.5,4.0,,2.0,,,,4.0,,2.5,2.5,,,,,
6280006,2.5,2.5,2.5,2.0,2.5,3.0,3.0,2.0,3.0,4.0,,4.0,3.0,2.5,2.5,4.0,,,4.0,
6280206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6280306,4.0,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6280406,3.0,3.0,2.5,4.0,3.0,3.0,4.0,,4.0,4.0,,,,,,,,,,
12032006,2.0,2.5,1.0,2.5,2.0,2.5,2.0,2.0,1.0,3.0,,2.5,2.5,3.0,2.0,3.0,3.0,2.0,3.0,1.0
6280506,2.0,2.5,1.0,2.5,2.0,3.0,2.0,2.0,1.0,4.0,,2.5,2.5,3.0,2.0,4.0,,,3.0,
6280706,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7827406,3.0,2.5,2.5,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
12997606,2.5,2.5,2.0,1.5,2.0,1.5,2.0,2.5,1.5,2.0,2.0,2.5,2.5,3.0,2.0,2.0,2.5,1.5,2.5,1.5
6281006,2.5,2.5,2.0,3.0,2.0,1.5,3.0,2.5,1.5,3.0,,2.5,2.5,4.0,4.0,2.0,2.5,1.5,2.5,4.0
6281106,4.0,2.0,2.0,3.0,1.5,4.0,4.0,,4.0,4.0,,,,,,,,,,
6281306,2.5,2.5,2.5,2.5,2.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6281506,2.0,1.5,1.0,3.0,2.0,2.5,2.0,1.5,1.0,2.0,,2.0,2.5,4.0,1.5,4.0,2.0,4.0,2.0,2.0
6281606,2.5,2.0,1.0,2.5,2.0,2.5,2.0,2.5,1.5,3.0,,2.5,3.0,2.5,3.0,1.0,2.5,1.0,3.0,1.5
6281706,3.0,2.0,2.0,4.0,1.5,2.5,4.0,,4.0,4.0,,,,,,,,,,
6281806,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6281906,1.5,2.5,1.0,1.5,2.0,2.0,2.5,2.5,3.0,3.0,,1.5,1.5,2.5,2.0,3.0,2.0,1.0,2.0,1.5
6282106,3.0,2.5,3.0,4.0,2.5,4.0,3.0,4.0,1.5,4.0,,4.0,4.0,,,,,,,
6282206,2.5,2.0,2.5,2.5,2.0,3.0,4.0,2.0,1.0,4.0,,2.5,3.0,4.0,2.5,2.5,,,,
11735706,2.5,2.0,2.5,2.5,2.0,1.5,2.5,2.0,1.0,2.5,,2.5,2.5,2.5,2.5,2.5,2.0,1.0,1.5,1.5
7839906,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6282306,4.0,2.5,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6282406,2.5,2.5,1.0,2.0,2.0,3.0,2.0,1.5,2.5,3.0,,2.5,2.5,1.0,2.0,1.5,2.5,1.0,1.5,1.0
11744806,2.5,1.5,1.0,2.0,1.5,2.5,2.5,2.5,1.5,2.5,,2.5,2.0,3.0,1.5,2.0,2.5,1.0,2.0,1.0
6282506,2.5,1.5,1.0,2.0,1.5,2.5,3.0,3.0,1.5,3.0,,2.5,3.0,3.0,1.5,3.0,2.5,4.0,2.0,1.0
7843806,2.5,3.0,1.5,3.0,2.0,1.5,4.0,4.0,3.0,4.0,,4.0,2.5,4.0,4.0,4.0,,,,
6282606,4.0,3.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,
6282706,4.0,3.0,2.5,4.0,2.0,3.0,4.0,,4.0,4.0,,,,,,,,,,
11685906,1.0,2.5,1.0,2.0,2.5,2.0,2.0,2.5,3.0,4.0,,1.5,3.0,2.5,4.0,2.5,4.0,1.5,1.5,1.0
6282806,2.0,2.5,1.0,3.0,2.5,2.0,4.0,4.0,4.0,4.0,,4.0,4.0,2.5,4.0,4.0,,4.0,4.0,
6282906,2.5,2.0,1.0,1.5,2.0,2.0,2.0,2.5,2.5,3.0,,2.0,3.0,2.0,2.0,2.0,1.5,1.0,1.5,1.0
6283006,2.0,2.0,1.0,1.0,1.0,1.5,1.5,2.5,1.0,2.0,,2.0,2.0,1.0,2.0,2.5,2.0,1.0,1.5,1.0
6283106,,,,,,,,,,,,,,,,,,,,
6283406,3.0,2.5,1.5,3.0,2.5,2.5,2.5,3.0,2.5,2.5,,2.5,3.0,2.5,2.5,2.5,1.0,1.5,2.5,1.5
6283506,1.0,2.0,1.0,1.0,1.5,2.0,1.5,2.0,1.0,2.0,,1.5,2.0,1.0,2.0,2.0,1.0,1.0,1.5,1.5
6283606,,,,,,,,,,,,,,,,,,,,
6283706,1.5,2.5,1.0,1.5,2.0,3.0,1.5,2.0,1.0,3.0,,2.0,2.5,1.0,2.0,2.0,1.5,1.0,2.0,1.5
6283806,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.5,2.0,3.0,,1.5,2.0,1.0,2.0,2.5,2.0,1.0,2.0,2.5
6284006,3.0,2.5,2.5,3.0,2.5,3.0,4.0,3.0,1.5,4.0,,4.0,4.0,,2.5,3.0,,,4.0,1.5
9219706,1.0,2.5,2.5,1.5,2.5,2.5,2.5,2.0,1.5,2.5,,3.0,3.0,2.5,2.5,3.0,3.0,1.5,2.0,1.5
6284106,,,,,,,,,,,,,,,,,,,,
7784206,2.5,2.5,3.0,3.0,2.5,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,,4.0,4.0,,,,2.0
6284206,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6284506,4.0,4.0,4.0,4.0,4.0,4.0,,,,2.0,,,1.0,,,,,,,3.0
6284706,2.0,2.0,1.0,3.0,2.0,2.5,2.0,2.0,2.5,2.5,,3.0,2.0,2.5,2.5,2.0,2.0,1.0,2.0,2.5
6284806,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6284906,2.5,3.0,3.0,2.5,2.0,2.5,2.5,2.5,3.0,2.5,,2.0,3.0,3.0,2.5,2.5,2.5,2.0,3.0,1.5
6285006,2.5,2.5,1.5,1.5,1.5,3.0,2.5,2.5,1.5,2.5,,2.0,2.5,3.0,2.5,3.0,2.0,1.0,2.0,1.5
6285106,4.0,3.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6285206,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.5,4.0,,4.0,4.0,,4.0,4.0,,,,
6285306,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6285406,2.5,2.0,1.5,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,
6285506,2.5,4.0,1.0,2.5,2.5,4.0,4.0,,1.0,4.0,,,,,,,,,,
6285606,2.5,2.5,3.0,1.0,2.0,2.5,2.5,3.0,2.0,3.0,,3.0,3.0,3.0,2.5,3.0,2.0,1.5,1.5,2.5
6285706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6285806,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6285906,3.0,2.0,2.5,3.0,2.0,3.0,2.5,2.0,2.0,3.0,,2.0,2.5,3.0,2.5,3.0,2.0,1.5,2.0,1.5
6286006,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6286106,,,,,,,,,,,,,,,,,,,,
6286206,4.0,4.0,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6286506,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
6286606,4.0,2.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
6286706,2.5,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,,,,,,
6286806,2.5,2.0,1.0,3.0,2.5,3.0,3.0,3.0,1.5,3.0,,2.5,2.0,2.5,3.0,2.5,1.5,2.0,2.0,1.0
6286906,2.5,2.0,1.0,2.5,2.0,2.0,2.5,2.0,1.0,2.5,,2.5,3.0,3.0,2.5,3.0,1.5,1.5,2.0,1.5
6287006,3.0,2.0,2.5,2.5,2.5,2.5,3.0,2.5,3.0,3.0,,1.5,2.5,3.0,2.0,3.0,2.5,1.0,1.5,1.5
9170606,2.5,2.5,2.0,2.5,2.5,2.0,2.5,2.5,1.5,2.5,,2.5,2.5,3.0,2.5,1.5,2.5,1.0,3.0,1.0
6287106,2.5,3.0,2.0,3.0,2.5,2.0,2.5,2.5,1.5,4.0,,4.0,4.0,3.0,2.5,3.0,,,,
6287306,3.0,3.0,2.0,2.5,2.0,3.0,2.0,3.0,2.5,3.0,,1.5,2.0,2.5,2.0,2.0,2.5,1.0,2.0,1.0
6287406,2.5,2.5,2.5,3.0,2.5,3.0,3.0,2.0,1.5,3.0,,3.0,2.0,3.0,2.5,3.0,2.0,1.5,3.0,1.5
7788906,2.5,3.0,1.5,3.0,2.0,2.5,3.0,2.5,2.0,2.5,4.0,3.0,2.5,2.5,3.0,3.0,2.5,3.0,3.0,1.0
6287706,4.0,2.5,1.5,4.0,2.5,4.0,4.0,,4.0,4.0,,,,,,,,,,
6287906,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
7838706,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
