semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B211,1121506,19140606,,,,1
B211,1121506,19352206,,,,1
B211,1121506,19352106,,,,1
B211,1121506,19352006,,,,1
B211,1121506,19351906,,,,1
B211,1121506,19351806,,,,1
B211,1121506,19351706,,,,1
B211,1121506,19351606,,,,1
B211,1121506,19351506,,,,1
B211,1121506,19352306,,,,1
B211,1121506,19351406,,,,1
B211,1121506,19351206,,,,1
B211,1121506,19351106,,,,1
B211,1121506,19351006,,,,1
B211,1121506,19350906,,,,1
B211,1121506,19350806,,,,1
B211,1121506,19350706,,,,1
B211,1121506,19350606,,,,1
B211,1121506,19350506,,,,1
B211,1121506,19351306,,,,1
B211,1121506,19352406,,,,1
B211,1121506,19352606,,,,1
B211,1121506,19352806,,,,1
B211,1121506,19354906,,,,1
B211,1121506,19354806,,,,1
B211,1121506,19354706,,,,1
B211,1121506,19354606,,,,1
B211,1121506,19354406,,,,1
B211,1121506,19354206,,,,1
B211,1121506,19354106,,,,1
B211,1121506,19354006,,,,1
B211,1121506,19353906,,,,1
B211,1121506,19353806,,,,1
B211,1121506,19353706,,,,1
B211,1121506,19353606,,,,1
B211,1121506,19353506,,,,1
B211,1121506,19353406,,,,1
B211,1121506,19353306,,,,1
B211,1121506,19353206,,,,1
B211,1121506,19353106,,,,1
B211,1121506,19353006,,,,1
B211,1121506,19352906,,,,1
B211,1121506,19350406,,,,1
B211,1121506,19350206,,,,1
B211,1121506,19350106,,,,1
B211,1121506,19350006,,,,1
B211,1121506,19347806,,,,1
B211,1121506,19347706,,,,1
B211,1121506,19347606,,,,1
B211,1121506,19347506,,,,1
B211,1121506,19347406,,,,1
B211,1121506,19113006,,,,1
B211,1121506,19109106,,,,1
B211,1121506,19140206,,,,1
B211,1121506,19110106,,,,1
B211,1121506,19109606,,,,1
B211,1121506,19122206,,,,1
B211,1121506,19115006,,,,1
B211,1121506,19135406,,,,1
B211,1121506,19097706,,,,1
B211,1121506,19120106,,,,1
B211,1121506,19138206,,,,1
B211,1121506,19109206,,,,1
B211,1121506,19134406,,,,1
B211,1121506,19135906,,,,1
B211,1121506,19347906,,,,1
B211,1121506,19135806,,,,1
B211,1121506,19348006,,,,1
B211,1121506,19348106,,,,1
B211,1121506,19371806,,,,1
B211,1121506,19349906,,,,1
B211,1121506,19371706,,,,1
B211,1121506,19349706,,,,1
B211,1121506,19371606,,,,1
B211,1121506,19349606,,,,1
B211,1121506,19349406,,,,1
B211,1121506,19349306,,,,1
B211,1121506,19349206,,,,1
B211,1121506,19349106,,,,1
B211,1121506,19349006,,,,1
B211,1121506,19371506,,,,1
B211,1121506,19348906,,,,1
B211,1121506,19348706,,,,1
B211,1121506,19348606,,,,1
B211,1121506,19348506,,,,1
B211,1121506,19348406,,,,1
B211,1121506,19348306,,,,1
B211,1121506,19348206,,,,1
B211,1121506,19371406,,,,1
B211,1121506,19123206,,,,1
B211,1121506,19107906,,,,1
B211,1121506,19107306,,,,1
B211,1121506,19107406,,,,1
B211,1121506,19116806,,,,1
B211,1121506,19119306,,,,1
B211,1121506,19128706,,,,1
B211,1121506,19103306,,,,1
B211,1121506,19126206,,,,1
B211,1121506,19126506,,,,1
B211,1121506,19118506,,,,1
B211,1121506,19131806,,,,1
B211,1121506,19101406,,,,1
B211,1121506,19111106,,,,1
B211,1121506,19144106,,,,1
B211,1121506,19131106,,,,1
B211,1121506,19137006,,,,1
B211,1121506,19096806,,,,1
B211,1121506,19124206,,,,1
B211,1121506,19124406,,,,1
B211,1121506,19146906,,,,1
B211,1121506,19137806,,,,1
B211,1121506,19111606,,,,1
B211,1121506,19099006,,,,1
B211,1121506,19144406,,,,1
B211,1121506,19128806,,,,1
B211,1121506,19114506,,,,1
B211,1121506,19146806,,,,1
B211,1121506,19101106,,,,1
B211,1121506,19103906,,,,1
B211,1121506,19104606,,,,1
B211,1121506,19110706,,,,1
B211,1121506,19134806,,,,1
B211,1121506,19124606,,,,1
B211,1121506,19133406,,,,1
B211,1121506,19142706,,,,1
B211,1121506,19097106,,,,1
B211,1121506,19111306,,,,1
B211,1121506,19123006,,,,1
B211,1121506,19100806,,,,1
B211,1121506,19135306,,,,1
B211,1121506,19132606,,,,1
B211,1121506,19103706,,,,1
B211,1121506,19107706,,,,1
B211,1121506,19113706,,,,1
B211,1121506,19112006,,,,1
B211,1121506,19110306,,,,1
B211,1121506,19109806,,,,1
B211,1121506,19121206,,,,1
B211,1121506,19145606,,,,1
B211,1121506,19147206,,,,1
B211,1121506,19104706,,,,1
B211,1121506,19130406,,,,1
B211,1121506,19138006,,,,1
B211,1121506,19140706,,,,1
B211,1121506,19112206,,,,1
B211,1121506,19129706,,,,1
B211,1121506,19141906,,,,1
B211,1121506,19113506,,,,1
B211,1121506,19122606,,,,1
B211,1121506,19128906,,,,1
B211,1121506,19118206,,,,1
B211,1121506,19106406,,,,1
B211,1121506,19122806,,,,1
B211,1121506,19125006,,,,1
B211,1121506,19094906,,,,1
B211,1121506,19105606,,,,1
B211,1121506,19129806,,,,1
B211,1121506,19119206,,,,1
B211,1121506,19103406,,,,1
B211,1121506,19121706,,,,1
B211,1121506,19108506,,,,1
B211,1121506,19107106,,,,1
B211,1121506,19106506,,,,1
B211,1121506,19105306,,,,1
B211,1121506,19102306,,,,1
B211,1121506,19101806,,,,1
B211,1121506,19101306,,,,1
B211,1121506,19100906,,,,1
B211,1121506,19100606,,,,1
B211,1121506,19100206,,,,1
B211,1121506,19099406,,,,1
B211,1121506,19094606,,,,1
B211,1121506,19124306,,,,1
B211,1121506,19141506,,,,1
B211,1121506,19139006,,,,1
B211,1121506,19105406,,,,1
B211,1121506,19132306,,,,1
B211,1121506,19132106,,,,1
B211,1121506,19120906,,,,1
B211,1121506,19131606,,,,1
B211,1121506,19355006,,,,1
B211,1121506,19122706,,,,1
B211,1121506,19134006,,,,1
B211,1121506,19370806,,,,1
B211,1121506,19370706,,,,1
B211,1121506,19370606,,,,1
B211,1121506,19370506,,,,1
B211,1121506,19370406,,,,1
B211,1121506,19370306,,,,1
B211,1121506,19370206,,,,1
B211,1121506,19370106,,,,1
B211,1121506,19370906,,,,1
B211,1121506,19370006,,,,1
B211,1121506,19369806,,,,1
B211,1121506,19369706,,,,1
B211,1121506,19369606,,,,1
B211,1121506,19369506,,,,1
B211,1121506,19369406,,,,1
B211,1121506,19369306,,,,1
B211,1121506,19369206,,,,1
B211,1121506,19369106,,,,1
B211,1121506,19369906,,,,1
B211,1121506,19371006,,,,1
B211,1121506,19371206,,,,1
B211,1121506,19371306,,,,1
B211,1121506,19126406,,,,1
B211,1121506,19100406,,,,1
B211,1121506,19123806,,,,1
B211,1121506,19119906,,,,1
B211,1121506,19109706,,,,1
B211,1121506,19136606,,,,1
B211,1121506,19101906,,,,1
B211,1121506,19127306,,,,1
B211,1121506,19102006,,,,1
B211,1121506,19146406,,,,1
B211,1121506,19132006,,,,1
B211,1121506,19107606,,,,1
B211,1121506,19133806,,,,1
B211,1121506,19099106,,,,1
B211,1121506,19367606,,,,1
B211,1121506,19129206,,,,1
B211,1121506,19146006,,,,1
B211,1121506,19374506,,,,1
B211,1121506,19374606,,,,1
B211,1121506,19106006,,,,1
B211,1121506,19130206,,,,1
B211,1121506,19133006,,,,1
B211,1121506,19104106,,,,1
B211,1121506,19104206,,,,1
B211,1121506,19143006,,,,1
B211,1121506,19131506,,,,1
B211,1121506,19105706,,,,1
B211,1121506,19135506,,,,1
B211,1121506,19109506,,,,1
B211,1121506,19104506,,,,1
B211,1121506,19119706,,,,1
B211,1121506,19097506,,,,1
B211,1121506,19138406,,,,1
B211,1121506,19109006,,,,1
B211,1121506,19099206,,,,1
B211,1121506,19135106,,,,1
B211,1121506,19113406,,,,1
B211,1121506,19127006,,,,1
B211,1121506,19115906,,,,1
B211,1121506,19145206,,,,1
B211,1121506,19142106,,,,1
B211,1121506,19118306,,,,1
B211,1121506,19110406,,,,1
B211,1121506,19128206,,,,1
B211,1121506,19116106,,,,1
B211,1121506,19123506,,,,1
B211,1121506,19143606,,,,1
B211,1121506,19105806,,,,1
B211,1121506,19112806,,,,1
B211,1121506,19108806,,,,1
B211,1121506,19103506,,,,1
B211,1121506,19112906,,,,1
B211,1121506,19142306,,,,1
B211,1121506,19110506,,,,1
B211,1121506,19138506,,,,1
B211,1121506,19104806,,,,1
B211,1121506,19102506,,,,1
B211,1121506,19117506,,,,1
B211,1121506,19135006,,,,1
B211,1121506,19134306,,,,1
B211,1121506,19102906,,,,1
B211,1121506,19116606,,,,1
B211,1121506,19139406,,,,1
B211,1121506,19141306,,,,1
B211,1121506,19145806,,,,1
B211,1121506,19119606,,,,1
B211,1121506,19355106,,,,1
B211,1121506,17923706,,,,1
B211,1121506,17948106,,,,1
B211,1121506,17906206,,,,1
B211,1121506,17935406,,,,1
B211,1121506,17916906,,,,1
B211,1121506,18585006,,,,1
B211,1121506,17939506,,,,1
B211,1121506,17912706,,,,1
B211,1121506,17923206,,,,1
B211,1121506,17905306,,,,1
B211,1121506,17920006,,,,1
B211,1121506,17922406,,,,1
B211,1121506,17919706,,,,1
B211,1121506,17943706,,,,1
B211,1121506,17909306,,,,1
B211,1121506,17917606,,,,1
B211,1121506,17915906,,,,1
B211,1121506,18586106,,,,1
B211,1121506,18587506,,,,1
B211,1121506,17923306,,,,1
B211,1121506,17923106,,,,1
B211,1121506,17926406,,,,1
B211,1121506,17952606,,,,1
B211,1121506,18582206,,,,1
B211,1121506,17921406,,,,1
B211,1121506,18598406,,,,1
B211,1121506,17929106,,,,1
B211,1121506,16755106,,,,1
B211,1121506,18601106,,,,1
B211,1121506,17921506,,,,1
B211,1121506,17912406,,,,1
B211,1121506,17951806,,,,1
B211,1121506,17935606,,,,1
B211,1121506,17932706,,,,1
B211,1121506,17930606,,,,1
B211,1121506,17947306,,,,1
B211,1121506,17913606,,,,1
B211,1121506,17922806,,,,1
B211,1121506,18595606,,,,1
B211,1121506,17914006,,,,1
B211,1121506,16718806,,,,1
B211,1121506,18578806,,,,1
B211,1121506,18595806,,,,1
B211,1121506,17910406,,,,1
B211,1121506,17939906,,,,1
B211,1121506,18588906,,,,1
B211,1121506,17908606,,,,1
B211,1121506,19814806,,,,1
B211,1121506,19814706,,,,1
B211,1121506,19814606,,,,1
B211,1121506,19814506,,,,1
B211,1121506,19814206,,,,1
B211,1121506,19814106,,,,1
B211,1121506,19814006,,,,1
B211,1121506,19813906,,,,1
B211,1121506,19813806,,,,1
B211,1121506,19813706,,,,1
B211,1121506,19813606,,,,1
B211,1121506,19813506,,,,1
B211,1121506,19813406,,,,1
B211,1121506,19813206,,,,1
B211,1121506,19813306,,,,1
B211,1121506,19813106,,,,1
B211,1121506,19813006,,,,1
B211,1121506,19812906,,,,1
B211,1121506,19812606,,,,1
B211,1121506,19814906,,,,1
B211,1121506,18591806,,,,1
B211,1121506,19815106,,,,1
B211,1121506,19815406,,,,1
B211,1121506,18594906,,,,1
B211,1121506,19228506,,,,1
B211,1121506,16731906,,,,1
B211,1121506,18585206,,,,1
B211,1121506,19818106,,,,1
B211,1121506,19818006,,,,1
B211,1121506,19817906,,,,1
B211,1121506,19817806,,,,1
B211,1121506,19817606,,,,1
B211,1121506,19817406,,,,1
B211,1121506,19817306,,,,1
B211,1121506,19816806,,,,1
B211,1121506,19816706,,,,1
B211,1121506,19816606,,,,1
B211,1121506,19816506,,,,1
B211,1121506,19816406,,,,1
B211,1121506,19816106,,,,1
B211,1121506,19815906,,,,1
B211,1121506,19815806,,,,1
B211,1121506,19815206,,,,1
B211,1121506,19812506,,,,1
B211,1121506,18581306,,,,1
B211,1121506,17901806,,,,1
B211,1121506,19119506,,,,1
B211,1121506,16722806,,,,1
B211,1121506,19986906,,,,1
B211,1121506,17928806,,,,1
B211,1121506,19963206,,,,1
B211,1121506,17930106,,,,1
B211,1121506,17923806,,,,1
B211,1121506,17936906,,,,1
B211,1121506,17915006,,,,1
B211,1121506,18603306,,,,1
B211,1121506,17951406,,,,1
B211,1121506,17903706,,,,1
B211,1121506,17942606,,,,1
B211,1121506,17938206,,,,1
B211,1121506,18578906,,,,1
B211,1121506,17932506,,,,1
B211,1121506,17938306,,,,1
B211,1121506,17926806,,,,1
B211,1121506,17939106,,,,1
B211,1121506,19816006,,,,1
B211,1121506,17946806,,,,1
B211,1121506,19126706,,,,1
B211,6290306,15611606,,,,1
B211,6082006,15563006,,,,1
B211,6290306,15623106,,,,1
B211,6290306,17330706,,,,1
B211,6290306,18596106,,,,1
B211,6290306,15568006,,,,1
B211,6290306,16743706,,,,1
B211,6290306,15621206,,,,1
B211,6290306,16742506,,,,1
B211,1121506,19138106,,,,1
B211,1121506,19812406,,,,1
B211,1121506,19812106,,,,1
B211,1121506,19358806,,,,1
B211,1121506,19358706,,,,1
B211,1121506,19358606,,,,1
B211,1121506,19358506,,,,1
B211,1121506,19358406,,,,1
B211,1121506,19358206,,,,1
B211,1121506,19358106,,,,1
B211,1121506,19358006,,,,1
B211,1121506,19358906,,,,1
B211,1121506,19357806,,,,1
B211,1121506,19357506,,,,1
B211,1121506,19357306,,,,1
B211,1121506,19357206,,,,1
B211,1121506,19357106,,,,1
B211,1121506,19357006,,,,1
B211,1121506,19356906,,,,1
B211,1121506,19356806,,,,1
B211,1121506,19356706,,,,1
B211,1121506,19357706,,,,1
B211,1121506,19359106,,,,1
B211,1121506,19359206,,,,1
B211,1121506,19359306,,,,1
B211,1121506,19361606,,,,1
B211,1121506,19361506,,,,1
B211,1121506,19361406,,,,1
B211,1121506,19361206,,,,1
B211,1121506,19361106,,,,1
B211,1121506,19361006,,,,1
B211,1121506,19360906,,,,1
B211,1121506,19360806,,,,1
B211,1121506,19360706,,,,1
B211,1121506,19360606,,,,1
B211,1121506,19360406,,,,1
B211,1121506,19360306,,,,1
B211,1121506,19360206,,,,1
B211,1121506,19360106,,,,1
B211,1121506,19360006,,,,1
B211,1121506,19359906,,,,1
B211,1121506,19359706,,,,1
B211,1121506,19359606,,,,1
B211,1121506,19359406,,,,1
B211,1121506,19356606,,,,1
B211,1121506,19356506,,,,1
B211,1121506,19356406,,,,1
B211,1121506,19356206,,,,1
B211,1121506,18591106,,,,1
B211,1121506,18597506,,,,1
B211,1121506,18597006,,,,1
B211,1121506,18598106,,,,1
B211,1121506,17902906,,,,1
B211,1121506,17914106,,,,1
B211,1121506,18597706,,,,1
B211,1121506,16738006,,,,1
B211,1121506,18598806,,,,1
B211,1121506,18601206,,,,1
B211,1121506,18595206,,,,1
B211,1121506,16735506,,,,1
B211,1121506,17949106,,,,1
B211,1121506,17927506,,,,1
B211,1121506,17913306,,,,1
B211,1121506,17942206,,,,1
B211,1121506,18590606,,,,1
B211,1121506,18587806,,,,1
B211,1121506,18593906,,,,1
B211,1121506,17951606,,,,1
B211,1121506,19361706,,,,1
B211,1121506,17911606,,,,1
B211,1121506,18593206,,,,1
B211,1121506,19356106,,,,1
B211,1121506,19356006,,,,1
B211,1121506,19355906,,,,1
B211,1121506,19355706,,,,1
B211,1121506,19355606,,,,1
B211,1121506,19355506,,,,1
B211,1121506,19355406,,,,1
B211,1121506,19355306,,,,1
B211,1121506,18585306,,,,1
B211,1121506,19682906,,,,1
B211,1121506,17947806,,,,1
B211,1121506,19658406,,,,1
B211,1121506,19130506,,,,1
B211,1121506,19550306,,,,1
B211,1121506,17325506,,,,1
B211,1121506,18602306,,,,1
B211,1121506,17324506,,,,1
B211,1121506,17927706,,,,1
B211,1121506,17905206,,,,1
B211,1121506,17904606,,,,1
B211,1121506,19812306,,,,1
B211,1121506,19361806,,,,1
B211,1121506,19362106,,,,1
B211,1121506,19830306,,,,1
B211,1121506,18591706,,,,1
B211,1121506,19127906,,,,1
B211,1121506,19369006,,,,1
B211,1121506,19368906,,,,1
B211,1121506,19368806,,,,1
B211,1121506,19368706,,,,1
B211,1121506,19368606,,,,1
B211,1121506,19808706,,,,1
B211,1121506,19368506,,,,1
B211,1121506,19368306,,,,1
B211,1121506,19367806,,,,1
B211,1121506,19367706,,,,1
B211,1121506,19367506,,,,1
B211,1121506,19367406,,,,1
B211,1121506,19367306,,,,1
B211,1121506,19367206,,,,1
B211,1121506,19367106,,,,1
B211,1121506,19368406,,,,1
B211,1121506,19808806,,,,1
B211,1121506,19809006,,,,1
B211,1121506,19809306,,,,1
B211,1121506,19812006,,,,1
B211,1121506,19811706,,,,1
B211,1121506,19811606,,,,1
B211,1121506,19811306,,,,1
B211,1121506,19811206,,,,1
B211,1121506,19811106,,,,1
B211,1121506,19811006,,,,1
B211,1121506,19810906,,,,1
B211,1121506,19810806,,,,1
B211,1121506,19810606,,,,1
B211,1121506,19810506,,,,1
B211,1121506,19810406,,,,1
B211,1121506,19810206,,,,1
B211,1121506,19810006,,,,1
B211,1121506,19809806,,,,1
B211,1121506,19809706,,,,1
B211,1121506,19809606,,,,1
B211,1121506,19809506,,,,1
B211,1121506,19809406,,,,1
B211,1121506,19367006,,,,1
B211,1121506,19366906,,,,1
B211,1121506,19366806,,,,1
B211,1121506,19366706,,,,1
B211,1121506,19364106,,,,1
B211,1121506,19364006,,,,1
B211,1121506,19363906,,,,1
B211,1121506,19363806,,,,1
B211,1121506,19363706,,,,1
B211,1121506,19363606,,,,1
B211,1121506,19363406,,,,1
B211,1121506,19363306,,,,1
B211,1121506,19363206,,,,1
B211,1121506,19363106,,,,1
B211,1121506,19363006,,,,1
B211,1121506,19362906,,,,1
B211,1121506,19362806,,,,1
B211,1121506,19362706,,,,1
B211,1121506,19362606,,,,1
B211,1121506,19362506,,,,1
B211,1121506,19362406,,,,1
B211,1121506,19362306,,,,1
B211,1121506,19362206,,,,1
B211,1121506,19364206,,,,1
B211,1121506,19362006,,,,1
B211,1121506,19364306,,,,1
B211,1121506,19364506,,,,1
B211,1121506,19366606,,,,1
B211,1121506,19366506,,,,1
B211,1121506,19366406,,,,1
B211,1121506,19366306,,,,1
B211,1121506,19366206,,,,1
B211,1121506,19366106,,,,1
B211,1121506,19366006,,,,1
B211,1121506,19365906,,,,1
B211,1121506,19365706,,,,1
B211,1121506,19365606,,,,1
B211,1121506,19365506,,,,1
B211,1121506,19365406,,,,1
B211,1121506,19365306,,,,1
B211,1121506,19365206,,,,1
B211,1121506,19365106,,,,1
B211,1121506,19365006,,,,1
B211,1121506,19364906,,,,1
B211,1121506,19364706,,,,1
B211,1121506,19364606,,,,1
B211,1121506,19364406,,,,1
B211,1121506,19097306,,,,1
B211,1121506,19114206,,,,1
B211,1121506,19128306,,,,1
B211,3317306,16744606,,,,1
B211,3317306,16751006,,,,1
B211,3317306,16735106,,,,1
B211,3317306,16763606,,,,1
B211,3317306,16743506,,,,1
B211,3317306,16761006,,,,1
B211,3317306,16731006,,,,1
B211,3317306,16738906,,,,1
B211,3317306,16717006,,,,1
B211,3317306,16752106,,,,1
B211,3317306,16751606,,,,1
B211,3317306,16755106,,,,1
B211,3317306,16732906,,,,1
B211,3317306,16744906,,,,1
B211,3317306,16753306,,,,1
B211,3317306,16763106,,,,1
B211,3317306,16761106,,,,1
B211,3317306,16711406,,,,1
B211,3317306,16773206,,,,1
B211,3317306,16737606,,,,1
B211,3317306,16768306,,,,1
B211,3317306,16773506,,,,1
B211,3317306,16740106,,,,1
B211,3317306,16741406,,,,1
B211,3317306,16744706,,,,1
B211,3317306,16725106,,,,1
B211,3317306,16720306,,,,1
B211,3317306,16745006,,,,1
B211,3317306,16725806,,,,1
B211,3317306,16766506,,,,1
B211,3317306,16714706,,,,1
B211,3317306,16744806,,,,1
B211,3317306,16713906,,,,1
B211,3317306,16738006,,,,1
B211,3317306,16722606,,,,1
B211,3317306,16759606,,,,1
B211,3317306,16740706,,,,1
B211,3317306,16768806,,,,1
B211,3317306,16743806,,,,1
B211,3317306,16717806,,,,1
B211,3317306,16712106,,,,1
B211,3317306,16727606,,,,1
B211,3317306,16759406,,,,1
B211,3317306,16731306,,,,1
B211,3317306,16727406,,,,1
B211,3317306,19130806,,,,1
B211,3317306,15623306,,,,1
B211,3317306,15580906,,,,1
B211,3317306,17334606,,,,1
B211,3317306,15581306,,,,1
B211,3317306,15609806,,,,1
B211,3317306,16713506,,,,1
B211,3317306,16188306,,,,1
B211,3317306,17333606,,,,1
B211,3317306,16723806,,,,1
B211,3317306,16192406,,,,1
B211,3317306,17323906,,,,1
B211,3317306,17333206,,,,1
B211,3317306,16752406,,,,1
B211,3317306,17323606,,,,1
B211,3317306,16737806,,,,1
B211,3317306,14267106,,,,1
B211,3317306,15553306,,,,1
B211,3317306,16768206,,,,1
B211,3317306,16755206,,,,1
B211,3317306,15621206,,,,1
B211,3317306,16725506,,,,1
B211,3317306,16722706,,,,1
B211,3317306,16762006,,,,1
B211,3317306,16757806,,,,1
B211,3317306,16723306,,,,1
B211,3317306,19349506,,,,1
B211,3317306,17920006,,,,1
B211,3317306,17332606,,,,1
B211,3317306,16714206,,,,1
B211,3317306,15561606,,,,1
B211,3317306,19123306,,,,1
B211,3317306,16730506,,,,1
B211,3317306,16756706,,,,1
B211,3317306,19682906,,,,1
B211,3317306,16723506,,,,1
B211,3317306,16721706,,,,1
B211,3317306,15553406,,,,1
B211,3317306,16720506,,,,1
B211,3317306,15572306,,,,1
B211,3317306,15574706,,,,1
B211,3317306,15597806,,,,1
B211,3317306,16741306,,,,1
B211,3317306,15593906,,,,1
B211,1121506,19136406,,,,1
B211,1121506,19095606,,,,1
B211,1121506,19112106,,,,1
B211,1121506,19099706,,,,1
B211,1121506,19128506,,,,1
B211,1121506,19129906,,,,1
B211,1121506,19117706,,,,1
B211,1121506,19111206,,,,1
B211,1121506,19146306,,,,1
B211,1121506,19109306,,,,1
B211,1121506,19136206,,,,1
B211,1121506,19096106,,,,1
B211,1121506,19104006,,,,1
B211,1121506,18599506,,,,1
B211,1121506,18593406,,,,1
B211,1121506,18585406,,,,1
B211,1121506,18597106,,,,1
B211,1121506,18595006,,,,1
B211,1121506,19123106,,,,1
B211,1121506,19125806,,,,1
B211,1121506,19139306,,,,1
B211,1121506,19118106,,,,1
B211,1121506,19140906,,,,1
B211,1121506,19102606,,,,1
B211,1121506,19139906,,,,1
B211,1121506,19127706,,,,1
B211,1121506,19114706,,,,1
B211,1121506,19099506,,,,1
B211,1121506,19096306,,,,1
B211,1121506,19122006,,,,1
B211,1121506,19143406,,,,1
B211,1121506,19105506,,,,1
B211,1121506,19102206,,,,1
B211,1121506,19096006,,,,1
B211,1121506,19119806,,,,1
B211,1121506,19134106,,,,1
B211,1121506,19131706,,,,1
B211,1121506,19140006,,,,1
B211,1121506,19142406,,,,1
B211,1121506,19133706,,,,1
B211,1121506,19108206,,,,1
B211,1121506,17936806,,,,1
B211,1121506,17932006,,,,1
B211,1121506,17907906,,,,1
B211,1121506,17942106,,,,1
B211,1121506,19125406,,,,1
B211,1121506,19095706,,,,1
B211,1121506,19099906,,,,1
B211,1121506,19138606,,,,1
B211,1121506,19145706,,,,1
B211,1121506,19144306,,,,1
B211,1121506,19144206,,,,1
B211,1121506,19143306,,,,1
B211,1121506,19141206,,,,1
B211,1121506,19141106,,,,1
B211,1121506,19140406,,,,1
B211,1121506,19140106,,,,1
B211,1121506,19139706,,,,1
