studium_id,dokoncil_semestr,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti
11724306,0.0,0,0,2015,2014,1,0,2,0,0,0,0
12965706,1.0,0,0,2016,2015,1,0,2,0,0,0,0
15618706,0.0,0,0,2018,2015,3,0,2,0,0,0,0
11704906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
13514206,0.0,0,1,2016,2014,2,0,0,0,0,0,0
15614506,1.0,0,0,2018,2014,4,0,1,0,0,0,0
11745006,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11682606,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11734206,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11743006,0.0,0,0,2015,2015,0,0,1,0,0,0,0
11727006,0.0,0,1,2015,2015,0,0,0,0,0,0,0
13515706,0.0,0,1,2016,2015,1,1,0,0,0,0,0
12032206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11734706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11694306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11685406,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11714606,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11741406,1.0,1,1,2015,2011,4,1,1,0,0,0,0
11684106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11702906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11741506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11729606,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11735906,1.0,1,1,2015,2015,0,1,0,0,0,0,0
11676506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11721006,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11698106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11740006,0.0,1,0,2015,2013,2,0,2,0,0,0,0
11732606,1.0,0,1,2015,2015,0,1,0,0,0,0,0
15603206,1.0,0,1,2018,2015,3,1,0,0,0,0,0
14242306,0.0,0,1,2017,2015,2,1,0,0,0,0,0
13510906,1.0,1,1,2016,2015,1,0,0,0,0,0,0
11715906,1.0,1,1,2015,2015,0,0,0,0,0,0,0
11742406,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11741006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11682106,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11730706,1.0,0,1,2015,2015,0,0,0,0,0,0,0
15567806,1.0,0,1,2018,2015,3,1,1,0,0,0,0
11737106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11717106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11693306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11681306,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11712206,0.0,0,1,2015,2015,0,0,1,0,0,0,0
14275706,1.0,0,1,2017,2015,2,0,1,0,0,0,0
11718506,0.0,0,1,2015,2015,0,1,0,0,0,0,0
12980406,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11733606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11708406,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11708306,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11731606,0.0,0,1,2015,2015,0,1,1,0,0,0,0
14307606,1.0,0,1,2017,2015,2,1,1,0,0,0,0
16711206,1.0,0,1,2019,2015,4,1,0,0,0,0,0
11674906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11728906,1.0,0,1,2015,2012,3,1,0,0,0,0,0
11733006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11723506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11738706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11744206,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11737006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
18606206,1.0,0,1,2020,2015,5,1,0,0,0,1,1
16771206,0.0,0,1,2019,2015,4,1,0,0,0,0,0
11688406,0.0,1,1,2015,2015,0,0,0,0,0,0,0
15563606,0.0,0,1,2018,2015,3,0,0,0,0,0,0
14803106,0.0,0,1,2017,2015,2,0,0,0,0,0,0
11722406,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11703906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11735406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11675406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11677906,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11683006,0.0,0,1,2015,2013,2,1,1,0,0,0,0
11693806,1.0,0,1,2015,2015,0,0,1,0,0,0,0
11694706,1.0,0,1,2015,2015,0,0,1,0,0,0,0
11722706,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11734906,0.0,0,1,2015,2014,1,0,0,0,0,0,0
11693706,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11722206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11679006,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11733406,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11688506,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11733206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11716706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11704406,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11706006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11707906,0.0,0,1,2015,2015,0,0,0,0,0,0,0
12982406,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11689706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11746606,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11701006,1.0,1,1,2015,2015,0,0,0,0,0,0,0
16720606,0.0,1,1,2019,2015,4,0,0,0,0,0,0
11712606,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11730106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
15579006,0.0,0,1,2018,2015,3,0,0,0,0,0,0
12981806,0.0,0,1,2016,2015,1,0,0,0,0,0,0
11722306,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11700106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11743106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11722806,0.0,1,0,2015,2015,0,0,1,0,0,0,0
11698606,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11720506,1.0,1,1,2015,2013,2,1,1,0,0,0,0
11686006,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11742006,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11720906,0.0,0,1,2015,2015,0,0,1,0,0,0,0
12989106,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11745106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11719506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
13005306,1.0,0,1,2016,2015,1,1,0,0,0,0,0
11711406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11722106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11700006,0.0,0,1,2015,2015,0,1,1,0,0,0,0
13005706,1.0,0,1,2016,2015,1,1,1,0,0,0,0
11691706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11723106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11723906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11731006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11721906,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11738506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11698506,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11685206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11698406,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11728006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11690406,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11740106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11715806,1.0,0,1,2015,2015,0,0,1,0,0,0,0
11705706,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11724606,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11678206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11725306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11702606,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11740906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11700706,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11713206,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11712906,1.0,1,1,2015,2015,0,1,0,0,0,0,0
11704606,0.0,1,1,2015,2015,0,1,1,0,0,0,0
14266206,1.0,0,1,2017,2015,2,1,0,0,0,0,0
11729306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11702506,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11725006,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11683506,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11711206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11727706,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11703406,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11711006,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11679206,0.0,1,0,2015,2012,3,0,2,0,0,0,0
11730306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11723806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11739006,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11682006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11729106,0.0,0,1,2015,2015,0,0,0,0,0,0,0
13001206,0.0,0,1,2016,2015,1,0,0,0,0,0,0
11681006,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11738206,0.0,1,1,2015,2015,0,0,0,0,0,0,0
11677006,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11744406,0.0,0,0,2015,2014,1,0,2,0,0,0,0
11700806,0.0,0,1,2015,2014,1,1,1,0,0,0,0
11706206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
14254606,0.0,0,1,2017,2015,2,1,0,0,0,0,0
15608806,0.0,0,1,2018,2015,3,1,0,0,0,0,0
11675906,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11739306,1.0,0,1,2015,2015,0,1,1,0,0,0,0
14320306,1.0,0,1,2017,2015,2,1,1,0,0,0,0
11717906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11711706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11728206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11697506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11688306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
13518006,1.0,0,1,2016,2015,1,1,0,0,0,0,0
11708906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
15566806,0.0,0,1,2018,2015,3,0,0,0,0,0,0
11692706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11679906,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11680206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11734306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11721706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11699106,1.0,0,1,2015,2014,1,1,1,0,0,0,0
11719106,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11705306,1.0,1,0,2015,2014,1,0,1,0,0,0,0
12969106,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11695306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11706606,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11682806,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11745206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11690506,1.0,1,0,2015,2014,1,0,2,0,0,0,0
11707806,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11725806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11705406,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11698906,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11724806,1.0,1,1,2015,2015,0,1,0,0,0,0,0
11714006,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11685606,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11742106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11734506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11738806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11707606,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11723206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11716406,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11698706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11718606,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11719206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11704506,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11735106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11689606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11725206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11716606,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11735006,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11733806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11702006,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11738106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11701806,0.0,0,1,2015,2015,0,1,1,0,0,0,0
14251806,1.0,1,1,2017,2014,3,1,1,0,0,0,0
11706806,0.0,1,1,2015,2014,1,1,1,0,0,0,0
11717406,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11691606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11687906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11693906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11689106,1.0,1,1,2015,2015,0,0,1,0,0,0,0
11708806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11676106,0.0,0,1,2015,2015,0,1,1,0,0,0,0
13004306,1.0,0,1,2016,2015,1,1,1,0,0,0,0
17918706,0.0,0,1,2020,2015,5,0,1,0,0,1,1
11731306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11678006,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11675506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
14276206,1.0,0,1,2017,2014,3,1,0,0,0,0,0
11682306,1.0,0,1,2015,2014,1,1,0,0,0,0,0
11706406,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11739106,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11697706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11706506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11745506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11702206,0.0,0,1,2015,2012,3,0,0,0,0,0,0
11680806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11678406,0.0,1,1,2015,2006,9,0,1,0,0,0,0
13009006,1.0,1,1,2016,2015,1,1,1,0,0,0,0
11723306,0.0,1,1,2015,2015,0,1,1,0,0,0,0
11691306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11705906,1.0,1,1,2015,2015,0,0,0,0,0,0,0
11703206,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11723606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
12964606,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11719006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
12956206,1.0,0,1,2016,2015,1,1,0,0,0,0,0
11739806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11724206,0.0,0,1,2015,2015,0,0,1,0,0,0,0
15613306,0.0,0,1,2018,2013,5,1,0,0,0,0,0
13011606,1.0,0,1,2016,2013,3,1,0,0,0,0,0
11684606,0.0,0,1,2015,2013,2,1,0,0,0,0,0
11677406,0.0,0,1,2015,2015,0,0,1,0,0,0,0
12973106,1.0,0,1,2016,2015,1,0,1,0,0,0,0
15612606,0.0,0,1,2018,2015,3,0,1,0,0,0,0
11721506,0.0,0,1,2015,2014,1,0,0,0,0,0,0
11739906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11692006,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11686206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11718706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11679606,0.0,0,1,2015,2013,2,1,1,0,0,0,0
11691006,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11679706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11731906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11706106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11718106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11679406,0.0,1,1,2015,2015,0,1,0,0,0,0,0
11703606,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11745406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11746806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11726706,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11717006,0.0,1,1,2015,2015,0,0,1,0,0,0,0
11736106,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11686906,0.0,1,1,2015,2015,0,1,1,0,0,0,0
11711106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11696306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11680106,0.0,1,1,2015,2015,0,1,0,0,0,0,0
11682506,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11730906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11685806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11744106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11698806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11691906,0.0,0,0,2015,2014,1,0,2,0,0,0,0
11684906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11728506,0.0,1,1,2015,2015,0,1,0,0,0,0,0
11707106,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11684706,1.0,0,1,2015,2015,0,0,1,0,0,0,0
11726206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11707506,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11681106,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11719306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11733306,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11715506,0.0,1,1,2015,2015,0,0,1,0,0,0,0
16732206,0.0,0,1,2019,2015,4,1,0,0,0,0,0
11708106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11709506,0.0,0,1,2015,2014,1,0,0,0,0,0,0
11710506,1.0,0,1,2015,2015,0,1,0,0,0,0,0
14290806,1.0,0,1,2017,2012,5,1,0,0,0,0,0
11684006,1.0,0,1,2015,2012,3,1,0,0,0,0,0
11674706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11746106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11729806,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11743606,0.0,0,1,2015,2013,2,1,0,0,0,0,0
11740306,0.0,0,1,2015,2015,0,0,1,0,0,0,0
16723606,0.0,0,1,2019,2015,4,0,0,0,0,0,0
11713306,1.0,0,1,2015,2015,0,0,0,0,0,0,0
14801006,1.0,0,1,2017,2015,2,0,0,0,0,0,0
11741706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
15610706,1.0,0,1,2018,2015,3,1,0,0,0,0,0
11714406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11727506,0.0,0,1,2015,2011,4,1,1,0,0,0,0
11682906,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11731206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11713706,1.0,0,0,2015,2014,1,0,2,0,0,0,0
11734406,0.0,0,1,2015,2015,0,0,1,0,0,0,0
13518306,1.0,0,1,2016,2015,1,1,0,0,0,0,0
11725106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11697106,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11699906,0.0,1,0,2015,2013,2,0,2,0,0,0,0
11687806,0.0,0,1,2015,2012,3,1,1,0,0,0,0
13010906,0.0,0,1,2016,2012,4,1,1,0,0,0,0
11741606,0.0,0,1,2015,2015,0,0,0,0,0,0,0
12978106,1.0,0,1,2016,2014,2,0,0,0,0,0,0
15549406,1.0,0,1,2018,2014,4,0,0,0,0,0,0
11745906,0.0,0,1,2015,2014,1,0,0,0,0,0,0
11691406,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11699706,1.0,0,1,2015,2013,2,1,1,0,0,0,0
11676206,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11697606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11727306,0.0,1,1,2015,2015,0,1,0,0,0,0,0
11737706,0.0,0,1,2015,2014,1,1,1,0,0,0,0
11742606,0.0,0,1,2015,2014,1,0,0,0,0,0,0
13009306,0.0,0,1,2016,2014,2,0,0,0,0,0,0
11744306,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11744006,0.0,1,0,2015,2014,1,0,2,0,0,0,0
11686406,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11722906,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11721306,0.0,0,1,2015,2012,3,1,1,0,0,0,0
11694506,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11716506,1.0,0,1,2015,2014,1,1,0,0,0,0,0
11697906,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11705506,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11698206,0.0,0,1,2015,2015,0,0,1,0,0,0,0
12982706,1.0,0,1,2016,2015,1,0,1,0,0,0,0
16733306,0.0,0,1,2019,2015,4,1,1,0,0,0,0
14269406,1.0,0,1,2017,2015,2,1,1,0,0,0,0
12975806,0.0,0,1,2016,2015,1,1,1,0,0,0,0
11729706,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11723706,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11675706,1.0,1,1,2015,2015,0,1,0,0,0,0,0
11731506,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11690706,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11710606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
14251506,0.0,0,1,2017,2015,2,1,0,0,0,0,0
12992706,1.0,0,1,2016,2014,2,1,0,0,0,0,0
11675206,0.0,0,1,2015,2014,1,1,0,0,0,0,0
11720206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11694906,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11674606,0.0,0,1,2015,2015,0,0,0,0,0,0,0
13000206,1.0,0,1,2016,2015,1,1,0,0,0,0,0
11746206,0.0,0,1,2015,2015,0,1,0,0,0,0,0
13007906,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11703306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11744506,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11683206,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11716306,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11710306,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11732106,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11728806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11710806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
14283006,1.0,0,1,2017,2015,2,1,0,0,0,0,0
17336006,1.0,0,1,2019,2015,4,1,0,0,0,0,0
11691106,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11733906,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11714906,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11744606,1.0,0,1,2015,2014,1,0,0,0,0,0,0
14260706,1.0,0,1,2017,2014,3,0,0,0,0,0,0
11677606,0.0,0,1,2015,2015,0,1,1,0,0,0,0
11705206,0.0,0,1,2015,2013,2,0,0,0,0,0,0
11706906,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11735306,0.0,0,1,2015,2014,1,0,0,0,0,0,0
11688706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11703106,1.0,0,1,2015,2013,2,0,0,0,0,0,0
11715606,0.0,0,1,2015,2015,0,1,1,0,0,0,0
15689506,0.0,0,1,2018,2014,4,1,1,0,0,0,0
12993706,0.0,0,1,2016,2015,1,1,1,0,0,0,0
11690306,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11702406,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11703006,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11718806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
15577306,0.0,0,0,2018,2014,4,0,1,0,0,0,0
11679806,0.0,0,0,2015,2014,1,0,1,0,0,0,0
11687206,1.0,0,0,2015,2012,3,0,2,0,0,0,0
12973506,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11685306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11694006,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11693606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11681206,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11683606,0.0,0,1,2015,2015,0,0,1,0,0,0,0
11682706,0.0,1,1,2015,2015,0,1,1,0,0,0,0
13012506,0.0,1,1,2016,2015,1,1,1,0,0,0,0
11741106,0.0,0,1,2015,2015,0,0,0,0,0,0,0
12982506,1.0,1,1,2016,2015,1,1,0,0,0,0,0
11701606,0.0,1,1,2015,2015,0,1,0,0,0,0,0
11695106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11684206,0.0,0,0,2015,2015,0,1,1,0,0,0,0
18590006,0.0,0,1,2020,2015,5,1,1,0,0,1,1
11744906,1.0,0,1,2015,2015,0,1,1,0,0,0,0
11732406,0.0,1,1,2015,2014,1,0,0,0,0,0,0
12989506,1.0,1,1,2016,2014,2,0,0,0,0,0,0
11686506,0.0,0,1,2015,2015,0,0,0,0,0,0,0
11704706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11720606,1.0,0,0,2015,2014,1,0,2,0,0,0,0
11719806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11684806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11683706,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11707306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
12969806,1.0,0,1,2016,2015,1,1,0,0,0,0,0
15598006,1.0,0,1,2018,2015,3,1,0,0,0,0,0
11721806,0.0,1,1,2015,2015,0,1,1,0,0,0,0
11738306,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11715306,0.0,0,1,2015,2011,4,1,1,0,0,0,0
11740206,0.0,0,1,2015,2015,0,1,0,0,0,0,0
15596606,0.0,0,1,2018,2015,3,1,0,0,0,0,0
11698006,0.0,1,1,2015,2015,0,0,0,0,0,0,0
11696606,0.0,0,0,2015,2015,0,0,0,0,0,0,0
11680006,1.0,0,1,2015,2014,1,0,0,0,0,0,0
13005406,0.0,0,1,2016,2015,1,1,0,0,0,0,0
11735806,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11681406,0.0,0,1,2015,2009,6,1,1,0,0,0,0
11705106,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11730806,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11729206,0.0,0,1,2015,2013,2,0,0,0,0,0,0
11676606,1.0,0,1,2015,2015,0,0,0,0,0,0,0
11695606,1.0,0,1,2015,2015,0,0,1,0,0,0,0
12961006,1.0,0,1,2016,2015,1,0,1,0,0,0,0
11742806,0.0,0,1,2015,2013,2,0,0,0,0,0,0
11724406,0.0,0,1,2015,2015,0,1,0,0,0,0,0
11708606,0.0,0,1,2015,2013,2,1,1,0,0,0,0
11741206,1.0,0,1,2015,2015,0,1,0,0,0,0,0
11678606,0.0,0,1,2015,2015,0,1,0,0,0,0,0
