semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B191,1121506,16744306,,,4.0,1
B191,1121506,16744406,Z,1.0,2.5,1
B191,1121506,16744606,Z,1.0,2.5,1
B191,1121506,16744706,Z,1.0,1.0,1
B191,1121506,16744806,Z,,4.0,1
B191,1121506,16744906,Z,1.0,1.0,1
B191,1121506,16745006,Z,1.0,2.0,1
B191,1121506,16745106,Z,1.0,3.0,1
B191,1121506,16745206,Z,1.0,3.0,1
B191,1121506,16745306,Z,1.0,3.0,1
B191,1121506,16745406,Z,1.0,3.0,1
B191,1121506,16745506,Z,1.0,2.5,1
B191,1121506,16745606,,,4.0,1
B191,1121506,16745806,Z,,4.0,1
B191,1121506,16746006,Z,,4.0,1
B191,1121506,16749506,Z,1.0,3.0,1
B191,1121506,16743106,N,,4.0,1
B191,1121506,16749606,Z,1.0,1.0,1
B191,1121506,16749806,Z,1.0,2.5,1
B191,1121506,16753106,,,4.0,1
B191,1121506,16753306,Z,1.0,1.0,1
B191,1121506,16753606,Z,,4.0,1
B191,1121506,16753806,Z,1.0,2.0,1
B191,1121506,16753906,Z,,4.0,1
B191,1121506,16754006,,,4.0,1
B191,1121506,16754106,Z,1.0,3.0,1
B191,1121506,16754206,Z,1.0,2.5,1
B191,1121506,16754306,Z,,4.0,1
B191,1121506,16754506,N,,4.0,1
B191,1121506,16754606,,,4.0,1
B191,1121506,16752806,,,4.0,1
B191,1121506,16754706,Z,1.0,1.5,1
B191,1121506,16754906,Z,1.0,3.0,1
B191,1121506,16755006,Z,1.0,1.0,1
B191,1121506,16755106,Z,,4.0,1
B191,1121506,16755206,Z,1.0,2.0,1
B191,1121506,16755306,Z,,4.0,1
B191,1121506,16755406,,,4.0,1
B191,1121506,16755506,Z,,4.0,1
B191,1121506,16755606,,,4.0,1
B191,1121506,16755706,N,,4.0,1
B191,1121506,16755806,Z,1.0,2.0,1
B191,1121506,16755906,,,4.0,1
B191,1121506,16754806,Z,,4.0,1
B191,1121506,16752606,Z,1.0,3.0,1
B191,1121506,16752506,Z,,4.0,1
B191,1121506,16752406,Z,1.0,1.5,1
