semestr_id,predmet_id,studium_id,zapocteno,zakonceno,znamka,poradi_zapisu
B131,1435806,6817006,,1.0,1.5,1
B131,1435806,6814706,,1.0,1.5,1
B141,1435806,8326306,,1.0,1.0,1
B141,1435806,8332606,,1.0,1.5,1
B141,1435806,8326406,,1.0,1.0,1
B141,1435806,8326606,,1.0,1.0,1
B141,1435806,8331906,,1.0,1.0,1
B141,1435806,8331806,,1.0,2.0,1
B141,1435806,8331706,,1.0,1.5,1
B141,1435806,8330906,,1.0,2.0,1
B141,1435806,8330606,,1.0,1.5,1
B141,1435806,8330306,,1.0,1.0,1
B141,1435806,8330706,,1.0,1.0,1
B141,1435806,8330106,,1.0,1.5,1
B141,1435806,8329906,,1.0,1.0,1
B141,1435806,8329606,,1.0,1.0,1
B141,1435806,8329406,,1.0,1.5,1
B141,1435806,8329306,,1.0,1.5,1
B141,1435806,8329206,,1.0,1.5,1
B141,1435806,8329106,,1.0,1.5,1
B141,1435806,8328806,0,0.0,4.0,1
B141,1435806,8328506,,1.0,1.0,1
B141,1435806,8328406,,1.0,1.5,1
B141,1435806,8328306,,1.0,1.5,1
B141,1435806,8328206,,1.0,1.0,1
B141,1435806,8327706,,1.0,1.5,1
B141,1435806,8327206,,1.0,1.5,1
B141,1435806,8326506,,1.0,1.5,1
B162,4643006,13021706,0,0.0,4.0,1
B151,1435806,8373706,,1.0,1.0,1
B151,1435806,9240106,,1.0,1.5,1
B161,1435806,9239806,,1.0,1.5,1
B161,1435806,9244406,,1.0,1.0,1
B161,1435806,9293906,,1.0,1.0,1
B151,1435806,9235206,,1.0,1.5,1
B151,1435806,9242506,,1.0,1.0,1
B151,1435806,9232606,,1.0,1.0,1
B151,1435806,9240306,,1.0,1.0,1
B151,1435806,9248906,,1.0,1.5,1
B161,1435806,9232806,,1.0,1.0,1
B161,1435806,9240206,,1.0,1.5,1
B161,1435806,13018606,0,0.0,4.0,1
B151,1435806,11647006,,1.0,1.5,1
B161,1435806,9231006,,1.0,1.0,1
B161,1435806,13025106,,1.0,1.0,1
B151,1435806,9980306,,1.0,2.0,1
B161,1435806,13023906,,1.0,1.0,1
B161,1435806,13027906,0,0.0,4.0,1
B151,1435806,11655306,,1.0,1.5,1
B161,1435806,13027706,,1.0,2.0,1
B161,1435806,11646806,,1.0,1.0,1
B161,1435806,9247306,,1.0,1.5,1
B161,1435806,13024106,0,0.0,4.0,1
B161,1435806,9242306,,1.0,1.0,1
B161,1435806,9613606,,1.0,1.5,1
B151,1435806,9234606,,1.0,1.0,1
B161,1435806,13501006,,1.0,1.0,1
B161,1435806,13023606,,1.0,1.5,1
B161,1435806,11659106,,1.0,1.0,1
B161,1435806,11655906,,1.0,1.0,1
B161,1435806,9236206,,1.0,1.0,1
B161,1435806,11652106,,1.0,1.0,1
B161,1435806,13019106,,1.0,1.0,1
B161,1435806,9244906,,1.0,1.0,1
B161,1435806,11658206,,1.0,1.5,1
B161,1435806,12234306,,1.0,1.5,1
B151,1435806,9244306,0,0.0,4.0,1
B151,1435806,9231406,,1.0,2.0,1
B151,1435806,11643306,,1.0,2.0,1
B151,1435806,9983106,,1.0,1.0,1
B151,1435806,9241806,,1.0,1.0,1
B161,1435806,13034106,0,0.0,4.0,1
B161,1435806,13034706,,1.0,2.0,1
B161,1435806,9240806,,1.0,1.5,1
B151,1435806,9248206,0,0.0,4.0,1
B151,1435806,9236606,0,0.0,4.0,1
B151,1435806,9981706,,1.0,1.0,1
B151,1435806,8336206,,1.0,1.5,1
B161,1435806,13502006,0,0.0,4.0,1
B161,1435806,9240606,,1.0,1.5,1
B161,1435806,13032506,0,0.0,4.0,1
B161,1435806,11650606,,1.0,1.0,1
B161,1435806,11650106,,1.0,1.0,1
B161,1435806,11649606,,1.0,1.5,1
B161,1435806,11649206,,1.0,1.0,1
B161,1435806,11648806,,1.0,1.0,1
B161,1435806,11648606,,1.0,1.0,1
B161,1435806,11645706,,1.0,1.0,1
B161,1435806,11645506,,1.0,1.0,1
B161,1435806,11645306,,1.0,1.5,1
B161,1435806,11644906,,1.0,1.0,1
B161,1435806,11644706,,1.0,1.0,1
B161,1435806,11644606,,1.0,1.0,1
B161,1435806,11644306,,1.0,1.5,1
B161,1435806,9234406,,1.0,1.0,1
B151,1435806,9240706,,1.0,1.0,1
B151,1435806,9235806,,1.0,1.0,1
B151,1435806,9237406,,1.0,1.0,1
B151,1435806,11650406,,1.0,2.0,1
B151,1435806,9980706,,1.0,1.5,1
B161,1435806,11659206,,1.0,1.0,1
B161,1435806,11659006,,1.0,1.0,1
B161,1435806,11654306,,1.0,1.0,1
B161,1435806,9239106,,1.0,2.0,1
B161,1435806,11654506,,1.0,1.0,1
B161,1435806,11654806,,1.0,1.5,1
B161,1435806,9236006,,1.0,1.5,1
B151,1435806,12234206,,1.0,1.5,1
B161,1435806,9241906,,1.0,1.0,1
B161,1435806,12233806,,1.0,1.5,1
B161,1435806,9613906,,1.0,1.0,1
B161,1435806,11656806,,1.0,2.0,1
B161,1435806,11656706,0,0.0,4.0,1
B161,1435806,11656606,,1.0,1.5,1
B161,1435806,11655806,,1.0,1.0,1
B161,1435806,11655506,,1.0,1.0,1
B161,1435806,11655106,,1.0,1.0,1
B161,1435806,11652406,,1.0,1.5,1
B161,1435806,11651906,,1.0,1.0,1
B161,1435806,11651806,,1.0,1.5,1
B161,1435806,11651006,,1.0,1.5,1
B161,1435806,11650906,,1.0,1.5,1
B161,1435806,11650806,,1.0,1.0,1
B161,1435806,11642406,0,0.0,4.0,1
B161,1435806,12233906,,1.0,1.5,1
B161,1435806,12233706,,1.0,1.0,1
B161,1435806,11654906,,1.0,1.0,1
B161,1435806,11654606,,1.0,1.0,1
B161,1435806,11658606,,1.0,1.0,1
B161,1435806,13501706,0,0.0,4.0,1
B161,1435806,13499306,0,0.0,4.0,1
B171,1435806,11653506,,1.0,1.0,1
B141,1435806,8335406,,1.0,1.0,1
B151,1435806,7908406,,1.0,1.0,1
B171,1435806,14285906,,1.0,2.0,1
B141,1435806,8331606,,1.0,1.5,1
B141,1435806,8329806,,1.0,1.0,1
B151,1435806,7862506,,1.0,1.0,1
B171,1435806,14240706,0,0.0,4.0,1
B151,1435806,9231606,,1.0,1.0,1
B151,1435806,9235406,,1.0,1.0,1
B171,1435806,13035006,,1.0,1.0,1
B141,1435806,8325706,,1.0,1.0,1
B151,1435806,9233306,,1.0,1.0,1
B141,1435806,8323506,,1.0,1.0,1
B171,1435806,13018906,,1.0,1.5,1
B171,1435806,13019706,,1.0,1.5,1
B151,1435806,9979206,,1.0,1.5,1
B141,1435806,6812506,,1.0,1.5,1
B171,1435806,12235606,,1.0,1.5,1
B171,1435806,13017606,0,0.0,4.0,1
B171,1435806,13021206,,1.0,1.0,1
B141,1435806,9981506,0,0.0,4.0,1
B151,1435806,9249606,0,0.0,4.0,1
B141,1435806,8339206,,1.0,1.5,1
B171,1435806,13021906,,1.0,1.5,1
B181,1435806,14794506,0,0.0,4.0,1
B181,1435806,14279606,0,0.0,4.0,1
B181,1435806,13020906,,1.0,1.0,1
B181,1435806,14319106,,1.0,2.0,1
B181,1435806,14293806,,1.0,1.5,1
B181,1435806,14265306,,1.0,1.5,1
B181,1435806,14297806,,1.0,1.0,1
B181,1435806,14275806,,1.0,1.0,1
B181,1435806,14320706,,1.0,1.5,1
B181,1435806,14298506,,1.0,1.0,1
B181,1435806,14280106,0,0.0,4.0,1
B181,1435806,14256506,,1.0,1.0,1
B181,1435806,14260806,,1.0,1.0,1
B181,1435806,14252806,,1.0,1.0,1
B181,1435806,14252506,,1.0,1.0,1
B181,1435806,14260906,,1.0,1.0,1
B181,1435806,14795406,0,0.0,4.0,1
B181,1435806,14280906,,1.0,1.0,1
B181,1435806,14303506,,1.0,1.0,1
B181,1435806,14793506,0,0.0,4.0,1
B172,1435806,11648306,,1.0,1.0,1
B171,1435806,13500206,,1.0,1.0,1
B161,1435806,13500706,0,0.0,4.0,1
B151,1435806,9249006,0,0.0,4.0,1
B171,1435806,13020606,,1.0,1.0,1
B171,1435806,11657006,,1.0,1.0,1
B171,1435806,13023806,,1.0,1.5,1
B171,1435806,13021706,0,0.0,4.0,1
B171,1435806,13026706,,1.0,1.5,1
B171,1435806,13033706,,1.0,1.0,1
B171,1435806,13028706,,1.0,1.0,1
B171,1435806,13028906,,1.0,1.0,1
B171,1435806,13026606,,1.0,1.5,1
B161,1435806,13018006,0,0.0,4.0,1
B161,1435806,13031306,,1.0,1.0,1
B161,1435806,12236206,,1.0,1.5,1
B161,1435806,13502806,,1.0,2.0,1
B161,1435806,13032606,0,0.0,4.0,1
B161,1435806,13499706,0,0.0,4.0,1
B151,1435806,9243606,,1.0,1.5,1
B151,1435806,9232706,,1.0,1.0,1
B151,1435806,11647106,0,0.0,4.0,1
B161,1435806,11649306,,1.0,1.0,1
B151,1435806,9238606,,1.0,1.5,1
B161,1435806,13498706,0,0.0,4.0,1
B151,1435806,9234206,,1.0,1.0,1
B171,1435806,13036206,,1.0,1.0,1
B151,1435806,8342506,,1.0,1.5,1
B171,1435806,13024706,,1.0,1.5,1
B171,1435806,13502606,,1.0,1.0,1
B171,1435806,13499206,,1.0,1.0,1
B171,1435806,13028406,,1.0,1.0,1
B171,1435806,11650706,,1.0,1.0,1
B171,1435806,13026006,,1.0,1.0,1
B131,1435806,8326006,,1.0,1.5,1
B171,1435806,13033606,0,0.0,4.0,1
B141,1435806,8340806,,1.0,1.5,1
B171,1435806,13023206,,1.0,1.0,1
B171,1435806,13019406,,1.0,1.5,1
B171,1435806,13018706,,1.0,1.5,1
B171,1435806,13023106,,1.0,1.5,1
B171,1435806,13498806,,1.0,1.0,1
B171,1435806,13025006,,1.0,1.0,1
B171,1435806,13019506,0,0.0,4.0,1
B171,1435806,14248606,,1.0,1.5,1
B171,1435806,13029006,,1.0,2.0,1
B171,1435806,14311806,,1.0,1.0,1
B171,1435806,13028606,,1.0,2.0,1
B171,1435806,13029506,,1.0,1.0,1
B171,1435806,11645206,,1.0,1.5,1
B171,1435806,11645106,0,0.0,4.0,1
B171,1435806,13022406,,1.0,1.0,1
B151,1435806,11645606,0,0.0,4.0,1
B161,1435806,11658506,,1.0,1.0,1
B161,1435806,11659406,0,0.0,4.0,1
B151,1435806,9251906,,1.0,1.0,1
B151,1435806,9251706,,1.0,1.0,1
B151,1435806,9251406,,1.0,1.5,1
B151,1435806,9251006,,1.0,1.0,1
B151,1435806,9250906,,1.0,1.5,1
B151,1435806,9250706,,1.0,1.0,1
B151,1435806,9250606,,1.0,1.5,1
B151,1435806,9250506,,1.0,1.5,1
B151,1435806,9250406,,1.0,2.0,1
B151,1435806,10010406,,1.0,1.0,1
B151,1435806,9983506,,1.0,1.0,1
B151,1435806,9983406,0,0.0,4.0,1
B151,1435806,9983306,0,0.0,4.0,1
B151,1435806,9983006,,1.0,1.5,1
B151,1435806,9982906,0,0.0,4.0,1
B151,1435806,9982706,,1.0,1.0,1
B151,1435806,9982506,,1.0,1.0,1
B151,1435806,9982406,,1.0,1.0,1
B151,1435806,9982206,,1.0,1.0,1
B151,1435806,9981906,,1.0,1.5,1
B151,1435806,9981606,,1.0,1.0,1
B151,1435806,9231106,,1.0,1.0,1
B151,1435806,9981406,,1.0,1.0,1
B151,1435806,9231306,,1.0,1.0,1
B151,1435806,9232206,,1.0,1.0,1
B151,1435806,9237606,,1.0,1.0,1
B151,1435806,11651106,,1.0,1.0,1
B151,1435806,9237206,,1.0,1.5,1
B151,1435806,9237106,,1.0,1.5,1
B151,1435806,9237006,,1.0,1.5,1
B151,1435806,9236706,,1.0,1.0,1
B151,1435806,9236506,,1.0,1.5,1
B151,1435806,9236306,,1.0,1.0,1
B151,1435806,9235906,,1.0,1.5,1
B151,1435806,9235306,,1.0,1.5,1
B151,1435806,11650506,0,0.0,4.0,1
B151,1435806,9235006,,1.0,1.5,1
B151,1435806,9234906,,1.0,1.0,1
B151,1435806,9234806,,1.0,2.0,1
B151,1435806,9234706,0,0.0,4.0,1
B151,1435806,9234306,,1.0,1.0,1
B151,1435806,9234006,0,0.0,4.0,1
B151,1435806,9233606,,1.0,1.0,1
B151,1435806,9233106,,1.0,1.0,1
B151,1435806,9232906,,1.0,1.0,1
B151,1435806,9232506,,1.0,1.5,1
B151,1435806,9231806,,1.0,1.0,1
B151,1435806,9237806,,1.0,1.5,1
B151,1435806,9981206,,1.0,1.5,1
B151,1435806,9980406,,1.0,1.5,1
B151,1435806,9246206,,1.0,1.0,1
B151,1435806,9245906,0,0.0,4.0,1
B151,1435806,9245506,,1.0,1.0,1
B151,1435806,8324106,,1.0,1.0,1
B151,1435806,9245306,,1.0,2.0,1
B151,1435806,9245006,,1.0,1.0,1
B151,1435806,9244706,,1.0,1.0,1
B151,1435806,9243806,,1.0,1.5,1
B151,1435806,9243706,,1.0,1.5,1
B151,1435806,9243506,,1.0,1.0,1
B151,1435806,9243406,,1.0,1.5,1
B151,1435806,9243206,,1.0,1.5,1
B151,1435806,9243106,,1.0,2.0,1
B151,1435806,9243006,,1.0,1.5,1
B151,1435806,9242406,,1.0,1.0,1
B151,1435806,9242206,,1.0,1.0,1
B151,1435806,9242106,,1.0,1.0,1
B151,1435806,9242006,,1.0,1.5,1
B151,1435806,9241506,,1.0,1.0,1
B151,1435806,9241306,,1.0,1.5,1
B151,1435806,9240406,,1.0,1.5,1
B151,1435806,9246306,,1.0,1.5,1
B151,1435806,9980906,,1.0,1.0,1
B151,1435806,9246506,,1.0,1.5,1
B151,1435806,9246806,,1.0,1.5,1
B151,1435806,9979806,,1.0,1.0,1
B151,1435806,9979506,,1.0,1.0,1
B151,1435806,9979406,,1.0,1.0,1
B151,1435806,9979306,,1.0,1.0,1
B151,1435806,9979106,,1.0,1.0,1
B151,1435806,9979006,,1.0,1.0,1
B151,1435806,9978906,,1.0,1.5,1
B151,1435806,9978706,,1.0,1.5,1
B151,1435806,9250006,,1.0,1.0,1
B151,1435806,9249906,,1.0,1.5,1
B151,1435806,9249306,,1.0,1.0,1
B151,1435806,9249106,,1.0,1.5,1
B151,1435806,9248406,,1.0,1.0,1
B151,1435806,9247906,,1.0,1.0,1
B151,1435806,9247806,,1.0,1.0,1
B151,1435806,9247706,,1.0,1.0,1
B151,1435806,9247506,,1.0,1.5,1
B151,1435806,9247206,,1.0,2.0,1
B151,1435806,8328706,,1.0,1.0,1
B151,1435806,8344406,,1.0,1.0,1
B151,1435806,9246906,,1.0,1.0,1
B151,1435806,9246606,,1.0,1.0,1
B161,1435806,11658306,,1.0,1.5,1
B151,1435806,9237906,,1.0,1.5,1
B151,1435806,9238106,,1.0,1.0,1
B161,1435806,12236706,,1.0,1.5,1
B161,1435806,12236406,,1.0,1.0,1
B161,1435806,12236106,,1.0,1.5,1
B161,1435806,11647306,,1.0,2.0,1
B161,1435806,12235506,,1.0,1.0,1
B161,1435806,12235106,,1.0,1.5,1
B161,1435806,12234906,,1.0,1.5,1
B161,1435806,12234606,0,0.0,4.0,1
B161,1435806,12234506,,1.0,1.5,1
B161,1435806,11658106,,1.0,1.5,1
B161,1435806,11657506,,1.0,1.0,1
B161,1435806,11657406,,1.0,1.0,1
B151,1435806,9233406,,1.0,1.0,1
B151,1435806,9240906,,1.0,1.0,1
B151,1435806,9981106,,1.0,1.0,1
B151,1435806,9245606,,1.0,1.0,1
B151,1435806,11651506,,1.0,1.0,1
B151,1435806,9979706,,1.0,1.0,1
B151,1435806,11647206,,1.0,1.0,1
B151,1435806,12235806,,1.0,1.0,1
B151,1435806,9246006,,1.0,1.0,1
B161,1435806,11642706,,1.0,1.5,1
B151,1435806,9235606,,1.0,1.5,1
B161,1435806,11642806,,1.0,2.0,1
B161,1435806,11643106,,1.0,1.5,1
B161,1435806,11654206,,1.0,1.0,1
B161,1435806,11654006,,1.0,1.5,1
B161,1435806,11653906,,1.0,1.5,1
B161,1435806,11653806,,1.0,1.0,1
B161,1435806,11648506,,1.0,1.0,1
B161,1435806,11648406,,1.0,1.5,1
B161,1435806,11648206,,1.0,1.0,1
B161,1435806,11648106,,1.0,1.5,1
B161,1435806,11647606,,1.0,1.5,1
B161,1435806,11647506,,1.0,2.0,1
B161,1435806,11647406,,1.0,1.0,1
B161,1435806,11646906,,1.0,1.5,1
B161,1435806,11646606,,1.0,1.0,1
B161,1435806,11646306,,1.0,1.5,1
B161,1435806,11646206,,1.0,1.5,1
B161,1435806,11646106,,1.0,1.0,1
B161,1435806,11646006,,1.0,1.0,1
B161,1435806,11643806,,1.0,1.5,1
B161,1435806,11643706,,1.0,1.0,1
B161,1435806,11643606,,1.0,1.5,1
B161,1435806,11643206,,1.0,1.0,1
B161,1435806,11642906,,1.0,1.0,1
B151,1435806,9238006,,1.0,1.0,1
B151,1435806,8338306,,1.0,1.5,1
B151,1435806,12235006,,1.0,1.0,1
B181,1435806,14250506,,1.0,1.5,1
B181,1435806,14317006,,1.0,1.0,1
B181,1435806,14298706,,1.0,1.0,1
B181,1435806,14266506,,1.0,1.0,1
B181,1435806,14274706,,1.0,1.0,1
B181,1435806,14257906,,1.0,1.5,1
B181,1435806,14793706,,1.0,1.0,1
B181,1435806,14275606,,1.0,1.0,1
B181,1435806,14258706,,1.0,1.0,1
B181,1435806,14794206,,1.0,1.0,1
B181,1435806,14276106,,1.0,1.0,1
B181,1435806,14287406,,1.0,1.0,1
B181,1435806,14279206,0,0.0,4.0,1
B181,1435806,14300506,,1.0,1.0,1
B151,1435806,8372906,,1.0,1.0,1
B151,1435806,8335906,,1.0,1.0,1
B141,1435806,8341706,0,0.0,4.0,1
B141,1435806,8333806,,1.0,1.0,1
B151,1435806,9238506,,1.0,1.5,1
B151,1435806,9238406,,1.0,1.0,1
B151,1435806,9238306,,1.0,1.0,1
B181,1435806,13498506,,1.0,1.0,1
B161,1435806,9244806,,1.0,1.0,1
B181,1435806,14308706,0,0.0,4.0,1
B181,1435806,14313306,,1.0,1.5,1
B151,1435806,7862306,,1.0,1.0,1
B151,1435806,7956506,,1.0,1.0,1
B141,1435806,8346006,0,0.0,4.0,1
B141,1435806,9245806,0,0.0,4.0,1
B141,1435806,9252106,0,0.0,4.0,1
B141,1435806,8331006,,1.0,1.5,1
B181,1435806,15710506,0,0.0,4.0,1
B181,1435806,14306006,,1.0,1.5,1
B181,1435806,16196806,,1.0,1.0,1
B181,1435806,14795206,,1.0,1.5,1
B181,1435806,15634806,0,0.0,4.0,1
B181,1435806,14269306,,1.0,2.0,1
B181,1435806,14249606,,1.0,1.0,1
B181,1435806,15627706,,1.0,1.5,1
B181,1435806,14248506,,1.0,1.0,1
B181,1435806,14280506,,1.0,1.0,1
B181,1435806,13032306,,1.0,1.5,1
B181,1435806,14254406,,1.0,1.0,1
B181,1435806,14792806,,1.0,1.5,1
B181,1435806,14242006,,1.0,1.5,1
B181,1435806,14793906,,1.0,1.5,1
B181,1435806,14245306,,1.0,2.0,1
B131,1435806,6822206,,1.0,1.5,1
B162,4643006,13021906,1,1.0,2.0,1
B162,4643006,13022206,1,1.0,2.0,1
B162,4656506,11651106,1,1.0,1.0,1
B162,4656506,13500606,1,1.0,2.0,1
B162,4656506,13018706,1,1.0,2.0,1
B162,4656506,13024206,1,1.0,1.5,1
B162,4656506,13025506,1,1.0,1.5,1
B162,4656506,13019806,1,1.0,2.0,1
B162,4656506,12235506,1,1.0,2.5,1
B162,4656506,11654506,1,1.0,1.0,1
B162,4656506,13023206,1,1.0,1.0,1
B162,4656506,13031906,1,1.0,1.0,1
B162,4656506,13028606,1,1.0,2.5,1
B162,4656506,11653606,1,1.0,1.5,1
B162,4656506,11647206,1,1.0,1.5,1
B162,4656506,13023106,1,1.0,2.0,1
B162,4656506,11644406,1,1.0,3.0,1
B162,4656506,12236206,1,1.0,2.0,1
B162,4656506,13498806,1,1.0,1.5,1
B162,4656506,13019106,1,1.0,1.0,1
B162,4656506,13018806,1,1.0,1.5,1
B192,1433706,16699706,0,0.0,4.0,1
B162,4656506,13025606,1,1.0,1.0,1
B172,4656506,14795106,1,1.0,2.0,1
B172,4656506,14248506,1,1.0,1.5,1
B172,4656506,14276106,1,1.0,2.0,1
B192,4656506,15634006,1,1.0,2.0,1
B192,4656506,15638706,1,1.0,1.0,1
B192,4656506,15643106,1,1.0,1.5,1
B192,4656506,16687906,1,1.0,1.0,1
B182,4656506,15635306,1,1.0,1.0,1
B182,4656506,14301006,0,0.0,4.0,1
B182,4656506,15635406,1,1.0,1.5,1
B182,4656506,15633606,1,1.0,1.0,1
B182,4656506,15643906,1,1.0,1.5,1
B182,4656506,14300506,1,1.0,2.0,1
B182,4656506,15639706,1,1.0,2.5,1
B182,4656506,14280206,1,,,1
B182,4656506,11652206,1,1.0,1.5,1
B182,4656506,15637306,1,1.0,1.5,1
B172,4656506,14793006,1,1.0,2.0,1
B172,4656506,13017506,1,1.0,2.5,1
B172,4656506,14304906,1,1.0,1.0,1
B172,4656506,14244906,1,1.0,2.0,1
B172,4656506,14256506,1,1.0,1.0,1
B172,4656506,13023806,1,1.0,1.5,1
B172,4656506,13031606,1,1.0,1.5,1
B192,1433706,16690206,0,0.0,4.0,1
B192,1433706,15632906,1,1.0,1.0,1
B192,1433706,15632306,1,1.0,2.0,1
B192,1433706,15643706,0,0.0,4.0,1
B182,1433706,14793006,1,1.0,2.5,1
B182,1433706,15644506,1,1.0,2.5,1
B182,1433706,15629606,1,1.0,1.5,1
B182,1433706,14281706,1,1.0,1.5,1
B182,1433706,15630606,0,0.0,4.0,1
B182,1433706,15639706,1,1.0,2.0,1
B182,1433706,14273706,1,1.0,2.0,1
B182,1433706,14306006,1,1.0,2.5,1
B182,1433706,14794806,1,1.0,2.0,1
B182,1433706,15639306,0,0.0,4.0,1
B182,1433706,15633606,1,1.0,1.0,1
B182,1433706,15642606,0,0.0,4.0,1
B182,1433706,15640906,1,1.0,1.0,1
B182,1433706,14248606,1,1.0,1.5,1
B182,1433706,14255206,1,1.0,2.0,1
B182,1433706,14297806,0,0.0,4.0,1
B182,1433706,14240706,1,1.0,2.5,1
B182,1433706,14261606,0,0.0,4.0,1
B172,1433706,14285106,1,1.0,1.0,1
B172,1433706,13019106,0,0.0,4.0,1
B172,1433706,14246706,1,1.0,2.5,1
B182,1433706,15638406,0,0.0,4.0,1
B202,4656506,16690206,1,1.0,3.0,1
B182,1433706,14266406,0,0.0,4.0,1
B182,1433706,14281906,1,1.0,2.0,1
B192,1433706,16702406,1,1.0,1.0,1
B192,1433706,16701706,1,1.0,1.5,1
B192,1433706,16701406,0,0.0,4.0,1
B192,1433706,15637306,0,0.0,4.0,1
B192,1433706,15629706,0,0.0,4.0,1
B192,1433706,15638706,0,0.0,4.0,1
B192,1433706,16700906,1,1.0,1.5,1
B192,1433706,15643906,1,1.0,1.5,1
B192,1433706,17204306,1,1.0,1.0,1
B192,1433706,15635206,1,1.0,2.0,1
B192,1433706,15628206,1,1.0,1.0,1
B192,1433706,15631206,1,1.0,1.0,1
B192,1433706,15643106,0,0.0,4.0,1
B192,1433706,16695006,1,1.0,1.0,1
B192,1433706,16695806,1,1.0,1.0,1
B192,1433706,16690506,0,0.0,4.0,1
B182,1433706,15634006,0,0.0,4.0,1
B182,1433706,16198406,1,1.0,2.5,1
B182,1433706,15641506,1,1.0,3.0,1
B182,1433706,14315106,1,1.0,1.0,1
B182,1433706,16198706,1,1.0,1.5,1
B182,1433706,15627006,0,0.0,4.0,1
B142,3505206,8373706,1,1.0,1.0,1
B142,3505206,9248406,1,1.0,1.0,1
B142,3505206,8329106,0,0.0,4.0,1
B162,3505206,13024006,0,0.0,4.0,1
B162,3505206,13023106,1,1.0,1.5,1
B162,3505206,13033006,0,0.0,4.0,1
B162,3505206,13501206,1,1.0,1.5,1
B162,3505206,13019506,0,0.0,4.0,1
B162,3505206,13028206,1,1.0,1.0,1
B162,3505206,11652606,0,0.0,4.0,1
B162,3505206,9245006,0,0.0,4.0,1
B162,3505206,13025206,1,1.0,1.0,1
B162,3505206,11645806,0,0.0,4.0,1
B162,3505206,13017906,1,1.0,1.5,1
B162,3505206,13028706,1,1.0,1.0,1
B162,3505206,11653606,1,1.0,1.0,1
B162,3505206,13017506,0,0.0,4.0,1
B152,3505206,8343906,0,0.0,4.0,1
B152,3505206,9980706,0,0.0,4.0,1
B152,3505206,9243506,1,1.0,1.0,1
B152,3505206,11658406,0,0.0,4.0,1
B152,3505206,9235206,1,1.0,1.0,1
B152,3505206,11643806,1,1.0,1.0,1
B152,3505206,11651706,1,1.0,1.5,1
B162,3505206,13023906,0,0.0,4.0,1
B152,3505206,9293906,1,,,1
B162,3505206,13017106,0,0.0,4.0,1
B162,3505206,11644906,1,1.0,1.0,1
B172,3505206,13018906,1,1.0,1.5,1
B172,3505206,13028906,1,,,1
B172,3505206,13020506,1,1.0,1.5,1
B172,3505206,13020606,1,1.0,1.5,1
B172,3505206,14299206,1,1.0,1.5,1
B172,3505206,14253006,1,1.0,1.5,1
B152,3505206,9231506,0,0.0,4.0,1
B142,3505206,8340306,1,1.0,1.0,1
B162,3505206,11654806,1,1.0,1.0,1
B162,3505206,11647306,1,1.0,1.0,1
B162,3505206,13499606,0,0.0,4.0,1
B162,3505206,13025506,1,1.0,1.5,1
B162,3505206,13017706,1,1.0,1.5,1
B162,3505206,13032006,1,1.0,1.5,1
B162,3505206,9240406,0,0.0,4.0,1
B162,3505206,13029506,1,1.0,1.0,1
B162,3505206,11658806,0,0.0,4.0,1
B152,3505206,11646006,1,1.0,1.0,1
B152,3505206,11647406,1,1.0,1.0,1
B162,3505206,13023006,1,1.0,1.5,1
B162,3505206,12236106,1,1.0,1.5,1
B162,3505206,11655606,0,0.0,4.0,1
B172,1433706,14248506,1,1.0,1.5,1
B152,3505206,9979606,1,1.0,1.0,1
B152,3505206,9252106,1,1.0,1.0,1
B152,3505206,9231406,1,1.0,1.5,1
B152,3505206,9245906,0,0.0,4.0,1
B152,3505206,11644306,1,1.0,1.0,1
B152,3505206,9231106,1,1.0,1.5,1
B142,3505206,8329706,1,1.0,1.0,1
B142,3505206,9237406,1,1.0,1.0,1
B142,3505206,7956506,0,0.0,4.0,1
B142,3505206,8325106,0,0.0,4.0,1
B142,3505206,8341206,0,0.0,4.0,1
B142,3505206,8328306,1,1.0,1.0,1
B142,3505206,8330906,1,1.0,1.0,1
B142,3505206,7864506,1,1.0,1.0,1
B142,3505206,8340806,1,1.0,1.0,1
B142,3505206,9244906,1,1.0,1.0,1
B142,3505206,9241106,1,1.0,1.0,1
B142,3505206,8327706,0,0.0,4.0,1
B142,3505206,8336906,0,0.0,4.0,1
B142,3505206,8373506,1,1.0,1.0,1
B142,3505206,9233006,0,0.0,4.0,1
B142,3505206,9240906,0,0.0,4.0,1
B142,3505206,9242106,0,0.0,4.0,1
B152,3505206,9982706,0,0.0,4.0,1
B152,3505206,11645306,0,0.0,4.0,1
B152,3505206,9250306,1,,,1
B152,3505206,11647206,1,1.0,1.5,1
B152,3505206,9246606,1,,,1
B152,3505206,11654506,1,1.0,1.0,1
B152,3505206,9980006,1,1.0,1.0,1
B152,3505206,12235606,1,1.0,1.0,1
B152,3505206,12235806,1,1.0,1.0,1
B152,3505206,9241306,1,1.0,1.0,1
B152,3505206,9236506,1,1.0,1.5,1
B152,3505206,9248806,1,1.0,1.0,1
B152,3505206,9244706,1,1.0,1.5,1
B152,3505206,9613606,0,0.0,4.0,1
B152,3505206,9237006,0,0.0,4.0,1
B152,3505206,9233306,0,0.0,4.0,1
B152,3505206,9234706,0,0.0,4.0,1
B152,3505206,9239206,1,1.0,1.0,1
B152,3505206,11648406,1,1.0,1.0,1
B152,3505206,9239006,1,1.0,1.0,1
B152,3505206,9243206,0,0.0,4.0,1
B152,3505206,11646106,1,1.0,1.0,1
B152,3505206,11644706,1,1.0,1.0,1
