studium_id,dokoncil_semestr,BI-PA1_znamka,BI-PA1_poradi_zapisu,BI-PA1_semestr,BI-PAI_znamka,BI-PAI_poradi_zapisu,BI-PAI_semestr,BI-CAO_znamka,BI-CAO_poradi_zapisu,BI-CAO_semestr,BI-PS1_znamka,BI-PS1_poradi_zapisu,BI-PS1_semestr,BI-MLO_znamka,BI-MLO_poradi_zapisu,BI-MLO_semestr,BI-ZMA_znamka,BI-ZMA_poradi_zapisu,BI-ZMA_semestr,pocet_kreditu_semestr_1,BI-PA2_znamka,BI-PA2_semestr,BI-PA2_poradi_zapisu,BI-DBS_znamka,BI-DBS_semestr,BI-DBS_poradi_zapisu,BI-SAP_znamka,BI-SAP_semestr,BI-SAP_poradi_zapisu,BI-LIN_znamka,BI-LIN_semestr,BI-LIN_poradi_zapisu,pocet_kreditu_semestr_2,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti
12979306,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,35.0,0,1,2016,2015,1,0,0,0,0,0,0
12035306,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,29.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,34.0,0,1,2015,2013,2,1,0,0,0,0,0
11715406,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,34.0,4.0,1.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1,2015,2013,2,1,0,0,0,0,0
11741806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,27.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,16.0,0,1,2015,2013,2,0,0,0,0,0,0
11678506,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,26.0,0,1,2015,2015,0,1,1,0,0,0,0
12986206,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,22.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,19.0,0,0,2016,2013,3,0,2,0,0,0,0
14801606,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,18.0,0,1,2017,2014,3,1,0,0,0,0,0
13011406,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,22.0,0,1,2016,2014,2,0,1,0,0,0,0
13515906,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,0,1,2016,2014,2,1,0,0,0,0,0
14809606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,33.0,0,1,2017,2014,3,1,1,0,0,0,0
11734106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,14.0,0,1,2015,2014,1,1,1,0,0,0,0
12998206,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,1,2016,2014,2,1,0,0,0,0,0
11717706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.5,1.0,1.0,2.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,2015,2011,4,0,2,0,0,0,0
12030306,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.0,26.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2015,2014,1,1,0,0,0,0,0
12990106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,2.5,1.0,1.0,29.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,35.0,0,1,2016,2014,2,0,0,0,0,0,0
14799206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,26.0,0,1,2017,2013,4,1,1,0,0,0,0
11743206,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,19.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,21.0,1,0,2015,2013,2,0,2,0,0,0,0
11728106,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,22.0,2.5,1.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,25.0,0,1,2015,2014,1,1,0,0,0,0,0
11742906,1.0,3.0,1.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,2.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,27.0,0,0,2015,2013,2,0,2,0,0,0,0
14292406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,17.0,0,1,2017,2014,3,1,0,0,0,0,0
12032806,1.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,28.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,23.0,0,1,2015,2014,1,1,0,0,0,0,0
11716806,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,26.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,27.0,0,1,2015,2014,1,1,0,0,0,0,0
11728306,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,27.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,17.0,0,1,2015,2014,1,1,0,0,0,0,0
11736406,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,0,1,2015,2015,0,1,1,0,0,0,0
11734806,0.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,26.0,0,1,2015,2015,0,1,0,0,0,0,0
12959606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,31.0,0,1,2016,2015,1,1,0,0,0,0,0
12978406,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2016,2014,2,1,1,0,0,0,0
11736206,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,30.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2013,2,0,0,0,0,0,0
11694406,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,15.0,0,0,2015,2014,1,0,2,0,0,0,0
11724506,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,20.0,2.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2014,1,0,0,0,0,0,0
11723006,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2015,2014,1,0,0,0,0,0,0
12031406,1.0,2.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0,0,0,2015,2015,0,0,2,0,0,0,0
12967506,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,24.0,0.0,0.0,0.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,27.0,0,0,2016,2014,2,0,2,0,0,0,0
11710906,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,2.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,23.0,0,0,2015,2014,1,0,2,0,0,0,0
11711906,1.0,2.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,25.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,26.0,0,0,2015,2014,1,0,2,0,0,0,0
15620506,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,1.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,27.0,0,0,2018,2014,4,0,2,0,0,0,0
12963406,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,1.5,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,30.0,0,0,2016,2013,3,0,2,0,0,0,0
11737506,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,30.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,26.0,0,0,2015,2015,0,0,2,0,0,0,0
11733506,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,26.0,1,0,2015,2015,0,0,2,0,0,0,0
11737406,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,2.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2015,2015,0,0,2,0,0,0,0
11719906,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2015,2015,0,0,2,0,0,0,0
11693406,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,25.0,2.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,30.0,0,0,2015,2006,9,0,2,0,0,0,0
11714206,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,25.0,2.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,26.0,0,0,2015,2015,0,0,2,0,0,0,0
11683106,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,2.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,25.0,2.5,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2015,2015,0,0,2,0,0,0,0
11693006,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,20.0,0,0,2015,2015,0,0,2,0,0,0,0
12970006,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,24.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,25.0,0,0,2016,2014,2,0,2,0,0,0,0
11701506,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,22.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,0,0,2015,2015,0,0,2,0,0,0,0
11676706,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,24.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,31.0,1,0,2015,2015,0,0,2,0,0,0,0
11700506,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,37.0,0,0,2015,2015,0,0,2,0,0,0,0
13003006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,30.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2016,2015,1,0,2,0,0,0,0
11729906,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,2.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2015,2015,0,0,2,0,0,0,0
11696806,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,0,0,2015,2014,1,0,2,0,0,0,0
11704206,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2015,2015,0,0,2,0,0,0,0
12972006,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,3.0,1.0,1.0,26.0,0,1,2016,2015,1,1,1,0,0,0,0
12036306,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,22.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,20.0,1,0,2015,2014,1,0,2,0,0,0,0
12987006,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,30.0,4.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,16.0,0,0,2016,2014,2,0,2,0,0,0,0
12036706,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,28.0,1,0,2015,2014,1,0,2,0,0,0,0
11702106,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,23.0,0,0,2015,2014,1,0,2,0,0,0,0
11677506,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,26.0,0,0,2015,2014,1,0,2,0,0,0,0
11692506,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,21.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,27.0,1,0,2015,2013,2,0,2,0,0,0,0
11676906,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,19.0,0,0,2015,2015,0,0,2,0,0,0,0
11683406,1.0,1.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,0,0,2015,2014,1,0,2,0,0,0,0
11701906,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,17.0,1,0,2015,2013,2,0,2,0,0,0,0
15624506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0,0,2018,2015,3,0,2,0,0,0,0
11738006,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,2.5,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,21.0,0,0,2015,2015,0,0,2,0,0,0,0
12962706,1.0,4.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,24.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,0,0,2016,2014,2,0,1,0,0,0,0
11680306,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2015,2015,0,0,2,0,0,0,0
11679106,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,0,0,2015,2014,1,0,2,0,0,0,0
12976406,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.5,1.0,1.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,30.0,0,0,2016,2015,1,0,2,0,0,0,0
11709306,1.0,1.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,30.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,26.0,1,0,2015,2014,1,0,2,0,0,0,0
15620706,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,2018,2014,4,0,2,0,0,0,0
12033106,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,2.5,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,26.0,0,0,2015,2015,0,0,2,0,0,0,0
11716006,1.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,30.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0,0,0,2015,2015,0,0,2,0,0,0,0
11737606,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,30.0,0,0,2015,2014,1,0,2,0,0,0,0
12081206,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,19.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,26.0,0,0,2015,2015,0,0,2,0,0,0,0
12031006,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,20.0,3.0,1.0,1.0,2.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,31.0,0,0,2015,2015,0,0,2,0,0,0,0
11695906,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,19.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,0,0,2015,2014,1,0,2,0,0,0,0
12965706,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,24.0,4.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,16.0,0,0,2016,2015,1,0,2,0,0,0,0
11682606,1.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,25.0,4.0,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,21.0,0,1,2015,2015,0,1,1,0,0,0,0
12032206,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,24.0,3.0,1.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,23.0,0,1,2015,2015,0,1,1,0,0,0,0
11685406,1.0,2.5,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,19.0,0,1,2015,2015,0,1,0,0,0,0,0
11714606,1.0,2.5,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.5,1.0,1.0,30.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,30.0,0,1,2015,2015,0,1,1,0,0,0,0
11684106,1.0,2.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,1.0,1.5,1.0,1.0,2.5,1.0,1.0,25.0,4.0,1.0,1.0,1.5,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,17.0,0,1,2015,2015,0,1,0,0,0,0,0
11702906,1.0,2.5,1.0,1.0,1.5,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.5,1.0,1.0,2.5,1.0,1.0,25.0,2.5,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,0,1,2015,2015,0,1,1,0,0,0,0
