studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,BI-PA1,BI-PAI,BI-CAO,BI-PS1,BI-MLO,BI-ZMA,BI-PA2,BI-DBS,BI-SAP,BI-LIN,BI-AG1,BI-AAG,BI-ZDM,BI-OSY,BI-PSI,BI-BEZ,BI-PST,BI-DPR,BI-SI1.2,BI-EMP
11703406,0,1,2015,2015,0,0,0,0,0,0,0,1,1.5,2.5,1.5,3.0,2.0,1.5,1.5,1.0,1.0,2.0,1.0,2.5,1.5,1.0,1.5,1.0,1.5,2.5,2.5,1.0
11711006,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11679206,1,0,2015,2012,3,0,-1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11730306,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11723806,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.5,1.5,2.5,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.5,1.5,2.5,1.0,1.5,2.5
11739006,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11682006,0,1,2015,2015,0,1,0,0,0,0,0,1,3.0,3.0,1.5,2.5,3.0,2.5,2.5,2.5,3.0,2.0,2.5,2.5,2.5,3.0,3.0,3.0,2.5,1.5,2.5,1.5
13001206,0,1,2016,2015,1,0,0,0,0,0,0,0,3.0,2.5,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,
11729106,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11681006,0,1,2015,2015,0,1,1,0,0,0,0,1,1.5,1.5,1.0,1.5,1.0,2.0,1.5,1.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.5,1.0,1.5,1.0
11738206,1,1,2015,2015,0,0,0,0,0,0,0,1,2.5,3.0,1.0,2.0,2.0,3.0,2.5,1.5,1.0,3.0,2.5,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.5,1.5
14301906,0,1,2017,2015,2,1,1,0,0,0,0,1,2.0,2.0,1.5,2.5,2.0,2.5,2.5,2.5,2.5,2.0,2.5,2.0,2.5,3.0,2.5,2.0,2.0,1.5,2.5,2.5
11677006,0,1,2015,2015,0,1,1,0,0,0,0,0,2.0,2.0,1.5,2.5,3.0,2.5,2.5,2.5,2.5,4.0,4.0,4.0,2.5,4.0,2.5,2.0,,,3.0,2.5
11744406,0,0,2015,2014,1,0,-1,0,0,0,0,1,2.5,3.0,1.5,3.0,2.5,2.0,2.5,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.5,2.0,3.0
11700806,0,1,2015,2014,1,1,1,0,0,0,0,0,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
11706206,0,1,2015,2015,0,1,0,0,0,0,0,1,3.0,2.5,1.0,2.0,2.5,2.0,3.0,2.5,2.5,2.5,1.5,2.5,2.0,2.5,2.5,2.0,2.5,2.5,2.0,1.5
15608806,0,1,2018,2015,3,1,0,0,0,0,0,0,2.0,2.5,1.0,2.0,2.5,4.0,,2.0,,,4.0,4.0,2.5,,,,,,,2.0
11675906,0,1,2015,2015,0,1,0,0,0,0,0,0,2.0,2.5,1.0,2.0,2.5,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,4.0
14254606,0,1,2017,2015,2,1,0,0,0,0,0,0,2.0,2.5,1.0,2.0,2.5,4.0,,2.0,,,4.0,4.0,4.0,,,,,,,4.0
11739306,0,1,2015,2015,0,1,1,0,0,0,0,0,4.0,2.5,1.0,4.0,2.0,4.0,,,,,,,,,,,,,,
11717906,0,1,2015,2015,0,1,1,0,0,0,0,0,2.5,2.5,1.0,3.0,2.5,2.0,4.0,2.5,2.5,3.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,1.5
14320306,0,1,2017,2015,2,1,1,0,0,0,0,1,2.5,2.5,1.0,3.0,2.5,2.0,3.0,2.5,2.5,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,1.5,2.5,1.5
11711706,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11728206,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,3.0,1.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11697506,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,3.0,1.5,3.0,2.0,2.5,1.5,2.0,3.0,3.0,1.5,2.5,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.0
11688306,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
13518006,0,1,2016,2015,1,1,0,0,0,0,0,0,2.5,2.5,1.0,3.0,2.5,4.0,4.0,2.5,4.0,4.0,,,,,,,,,,
11708906,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,2.5,4.0,2.5,4.0,,2.5,4.0,4.0,,,,,,,,,,
15566806,0,1,2018,2015,3,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11692706,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11679906,0,1,2015,2015,0,1,1,0,0,0,0,0,4.0,2.0,1.0,4.0,1.5,4.0,4.0,4.0,1.0,4.0,,,,,,,,,,
11680206,0,1,2015,2015,0,1,0,0,0,0,0,0,2.0,3.0,1.0,3.0,2.5,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.5,,3.0,2.5,2.5,,2.0,2.5
16764806,0,1,2019,2015,4,1,0,0,0,0,0,1,2.0,3.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.5,2.5,1.5,2.5,2.5,2.0,2.0,2.5
11734306,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11721706,0,1,2015,2015,0,1,0,0,0,0,0,1,2.0,1.5,1.0,1.5,1.5,2.0,2.5,1.5,1.0,2.0,1.0,1.5,2.0,1.0,2.0,1.5,1.5,1.0,1.0,1.5
11699106,0,1,2015,2014,1,1,1,0,0,0,0,1,2.0,2.5,2.5,3.0,1.5,2.0,3.0,2.0,2.5,3.0,2.5,3.0,2.0,3.0,2.5,2.5,2.5,1.5,2.5,1.5
11719106,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11705306,1,0,2015,2014,1,0,1,0,0,0,0,0,4.0,3.0,1.5,4.0,2.0,2.5,,4.0,4.0,4.0,,,,,,,,,,
11695306,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.0,1.5,4.0,2.5,4.0,4.0,2.0,2.5,4.0,,,,,,,,,,
12969106,0,1,2016,2015,1,1,0,0,0,0,0,1,1.0,2.0,1.5,2.0,2.5,1.5,2.5,2.0,2.5,2.5,2.0,1.5,2.5,3.0,2.0,2.5,2.5,1.0,2.5,1.5
11706606,0,1,2015,2015,0,0,0,0,0,0,0,1,1.5,2.5,1.0,2.0,2.0,2.5,1.5,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.5,3.0,2.0,2.0,2.0,1.0
11682806,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,3.0,2.0,4.0,3.0,2.5,4.0,4.0,4.0,4.0,,,,,,,,,,
11745206,0,1,2015,2015,0,1,0,0,0,0,0,0,3.0,2.5,1.0,3.0,1.5,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11690506,1,0,2015,2014,1,0,-1,0,0,0,0,1,2.5,2.5,1.5,2.0,2.0,1.0,2.5,1.5,1.0,2.5,2.0,1.5,2.0,3.0,2.5,1.5,2.5,1.5,2.5,1.5
11707806,0,1,2015,2015,0,0,0,0,0,0,0,1,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,2.0,1.5,1.5,2.0,1.0,1.5,1.0
11725806,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11705406,0,1,2015,2015,0,0,0,0,0,0,0,1,1.0,3.0,1.0,2.0,2.5,2.0,2.5,2.0,1.0,2.5,3.0,2.5,3.0,1.0,2.5,2.5,2.5,1.5,2.0,1.5
11698906,0,1,2015,2015,0,1,0,0,0,0,0,1,1.5,2.0,1.5,2.5,2.5,2.5,1.5,2.0,2.5,3.0,2.0,2.5,3.0,2.5,2.5,2.0,2.5,2.0,3.0,1.0
11724806,1,1,2015,2015,0,1,0,0,0,0,0,0,3.0,3.0,1.5,4.0,2.5,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11714006,0,1,2015,2015,0,0,0,0,0,0,0,0,2.5,2.0,3.0,2.5,3.0,4.0,3.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0
11685606,0,1,2015,2015,0,0,0,0,0,0,0,0,3.0,1.5,1.0,3.0,3.0,4.0,4.0,2.5,1.0,4.0,4.0,4.0,4.0,,,,,,,
11742106,0,1,2015,2015,0,1,1,0,0,0,0,1,1.0,2.5,1.0,3.0,2.5,2.0,2.5,3.0,1.0,2.5,1.0,2.0,2.5,1.0,2.0,2.0,2.0,1.5,2.5,1.0
11734506,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,1.0,1.0,3.0,2.0,2.0,2.0,1.5,1.0,2.0,3.0,2.0,1.5,2.5,3.0,2.5,3.0,3.0,2.5,1.5
11738806,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.5
11707606,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11723206,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11716406,0,1,2015,2015,0,1,0,0,0,0,0,1,2.0,2.0,1.5,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,1.0,1.5,2.0,1.5,2.0,2.0,1.0,2.5,2.5
11698706,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,1.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
11718606,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,3.0,1.0,2.5,1.5,2.0,3.0,2.0,2.5,2.5,2.0,1.5,2.0,2.0,2.0,1.5,1.5,1.0,2.5,2.0
11719206,0,1,2015,2015,0,1,1,0,0,0,0,1,1.0,2.5,1.0,2.5,2.5,1.0,1.0,2.5,2.0,2.5,2.0,2.5,2.5,1.0,2.5,2.0,2.0,1.0,1.5,2.0
11704506,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11735106,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11689606,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11725206,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.5,4.0,4.0,4.0,,2.0,4.0,4.0,,,,,,,,,,
11716606,0,1,2015,2015,0,1,1,0,0,0,0,1,2.5,3.0,1.0,2.5,3.0,2.5,2.5,2.0,2.0,1.5,3.0,2.0,2.5,2.0,2.5,1.5,2.5,1.5,2.5,1.0
11735006,0,1,2015,2015,0,0,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5,1.0
11733806,0,1,2015,2015,0,1,1,0,0,0,0,0,4.0,2.5,1.0,2.5,2.5,2.0,4.0,3.0,3.0,4.0,,,,,,,,,,
11702006,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11738106,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,2.0,1.0,2.0,1.5,2.5,1.0,1.0,1.0,2.5,2.0,1.5,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0
11701806,0,1,2015,2015,0,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
14251806,1,1,2017,2014,3,1,1,0,0,0,0,0,4.0,2.5,1.5,2.5,2.5,4.0,4.0,2.5,2.5,,,,,,4.0,4.0,,,2.0,1.5
11706806,1,1,2015,2014,1,1,1,0,0,0,0,0,3.0,2.5,1.5,3.0,2.5,4.0,4.0,2.5,2.5,4.0,4.0,4.0,4.0,,3.0,,,,2.0,1.5
11717406,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.0,1.5,2.5,1.5,1.5,1.5,1.5,2.0,2.0
11691606,0,1,2015,2015,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11687906,0,1,2015,2015,0,1,1,0,0,0,0,1,2.0,2.5,1.0,1.0,2.0,2.0,2.0,1.5,1.0,2.5,1.0,1.0,1.5,1.0,1.5,2.0,2.0,1.5,1.0,1.0
11693906,0,1,2015,2015,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11689106,1,1,2015,2015,0,0,1,0,0,0,0,1,2.0,2.0,1.0,3.0,1.0,2.0,2.5,1.0,1.0,3.0,2.0,1.0,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.5
11708806,0,1,2015,2015,0,1,1,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.5
17918706,0,1,2020,2015,5,0,1,0,0,1,0,0,2.0,1.5,1.0,1.5,2.5,2.0,2.5,4.0,1.0,2.5,4.0,1.0,2.5,,4.0,4.0,4.0,,2.5,2.0
11676106,0,1,2015,2015,0,1,1,0,0,0,0,0,4.0,3.0,1.0,3.0,4.0,2.5,4.0,3.0,2.0,4.0,,,,,,,,,,
13004306,0,1,2016,2015,1,1,1,0,0,0,0,0,2.0,3.0,1.0,1.5,2.5,2.0,2.5,3.0,1.0,2.5,3.0,1.0,2.5,4.0,3.0,3.0,4.0,,2.5,2.0
11731306,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11678006,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11675506,0,1,2015,2015,0,1,0,0,0,0,0,1,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11682306,0,1,2015,2014,1,1,0,0,0,0,0,0,2.0,2.0,2.5,3.0,3.0,2.5,4.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,,,2.5,1.5
14276206,0,1,2017,2014,3,1,0,0,0,0,0,0,2.0,2.0,2.5,2.5,3.0,2.5,3.0,2.5,2.5,3.0,2.5,2.0,3.0,4.0,3.0,2.5,3.0,2.0,2.5,1.5
11706406,0,1,2015,2015,0,0,0,0,0,0,0,0,2.5,2.5,1.5,3.0,3.0,4.0,4.0,3.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,2.5
11739106,0,1,2015,2015,0,0,0,0,0,0,0,1,1.5,2.5,1.0,3.0,1.5,2.5,2.5,2.0,1.0,2.5,1.5,2.5,3.0,1.0,2.0,2.5,2.0,2.5,2.5,2.0
11697706,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,1.5,1.0,1.0,1.0,1.5,2.5,1.5,1.0,2.0,1.5,1.0,1.5,1.0,2.0,1.0,2.0,1.0,2.5,1.0
11706506,0,1,2015,2015,0,1,0,0,0,0,0,0,2.5,3.0,2.0,3.0,2.0,2.5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,4.0
11745506,0,1,2015,2015,0,1,0,0,0,0,0,1,3.0,2.5,1.5,3.0,2.5,2.0,2.5,2.5,2.5,3.0,1.5,2.0,2.5,2.5,2.0,2.0,2.5,1.5,2.0,1.0
11702206,0,1,2015,2012,3,0,0,0,0,0,0,0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11680806,0,1,2015,2015,0,1,1,0,0,0,0,0,2.0,2.0,1.0,3.0,1.5,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,3.0,2.5
11678406,1,1,2015,2006,9,0,1,0,0,0,0,0,4.0,2.5,2.5,4.0,4.0,4.0,,,,,,,,,,,,,,
13009006,1,1,2016,2015,1,1,1,0,0,0,0,1,2.5,2.5,1.0,2.0,2.0,2.5,2.5,2.5,3.0,2.5,2.5,1.5,2.5,2.5,2.5,2.5,3.0,1.0,2.0,1.0
11723306,1,1,2015,2015,0,1,1,0,0,0,0,0,2.5,3.0,1.0,4.0,4.0,4.0,2.5,3.0,4.0,4.0,,,,,,,,,,
11691306,0,1,2015,2015,0,1,0,0,0,0,0,1,1.5,1.0,1.0,2.0,1.0,2.0,2.5,2.0,1.0,2.5,2.5,3.0,2.5,2.5,1.5,3.0,3.0,1.0,1.5,1.0
11705906,1,1,2015,2015,0,0,0,0,0,0,0,1,3.0,2.5,1.5,2.5,3.0,3.0,2.0,2.5,2.0,2.0,3.0,2.5,2.5,2.5,2.5,2.5,3.0,1.0,2.0,1.0
11703206,0,1,2015,2015,0,0,0,0,0,0,0,0,3.0,2.0,1.5,2.5,3.0,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,,,,,,,
11723606,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,
12964606,0,1,2016,2015,1,1,0,0,0,0,0,0,4.0,2.0,1.5,2.0,4.0,4.0,,2.5,,,,,,,,,,,,
11719006,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.0,1.5,2.0,3.0,4.0,,2.5,4.0,4.0,,,,,,,,,,
12956206,0,1,2016,2015,1,1,0,0,0,0,0,1,3.0,3.0,1.5,3.0,2.5,3.0,2.5,3.0,3.0,3.0,2.0,1.5,2.5,3.0,3.0,2.5,2.5,1.5,2.0,2.0
11739806,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11724206,0,1,2015,2015,0,0,1,0,0,0,0,0,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11684606,0,1,2015,2013,2,1,0,0,0,0,0,0,4.0,2.5,3.0,3.0,2.5,4.0,,4.0,3.0,4.0,,,,,,,,,,
15613306,0,1,2018,2013,5,1,0,0,0,0,0,0,2.0,2.5,1.0,2.0,2.0,2.0,,1.5,1.0,,4.0,4.0,4.0,,,,,,,1.0
13011606,0,1,2016,2013,3,1,0,0,0,0,0,0,2.0,2.5,1.0,2.0,2.0,2.0,4.0,1.5,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,1.0
12973106,0,1,2016,2015,1,0,1,0,0,0,0,0,1.0,2.0,1.5,1.5,1.5,2.5,1.0,1.5,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,
11677406,0,1,2015,2015,0,0,1,0,0,0,0,0,4.0,2.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
15612606,0,1,2018,2015,3,0,1,0,0,0,0,0,1.0,2.0,1.5,1.5,1.5,2.5,1.0,1.5,1.0,,2.0,4.0,4.0,,,,4.0,,4.0,4.0
11721506,0,1,2015,2014,1,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11739906,0,1,2015,2015,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11692006,0,1,2015,2015,0,0,1,0,0,0,0,0,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11686206,0,1,2015,2015,0,1,1,0,0,0,0,1,2.0,2.0,1.0,3.0,1.0,1.5,1.5,2.0,1.0,2.0,1.5,2.0,1.0,1.0,2.5,2.5,1.0,1.0,2.0,2.0
11718706,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11679606,0,1,2015,2013,2,1,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,2.5,,,,,,,2.0,,,
11691006,0,1,2015,2015,0,1,0,0,0,0,0,1,3.0,3.0,1.0,2.5,2.0,2.5,3.0,3.0,1.0,2.5,1.5,3.0,3.0,2.5,3.0,2.5,2.5,1.5,2.5,1.0
11679706,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,2.0,1.0,3.0,2.0,2.5,2.5,2.0,3.0,3.0,2.0,3.0,2.5,2.5,2.5,2.5,3.0,1.5,2.0,2.0
11731906,0,1,2015,2015,0,1,1,0,0,0,0,1,3.0,2.5,1.0,2.0,1.5,2.0,3.0,2.5,1.0,2.0,2.5,2.5,2.5,2.5,3.0,1.5,2.0,1.0,2.5,2.5
11706106,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,1.5,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11718106,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,1.5,4.0,4.0,4.0,,,,,,,,,,,,,,
11679406,1,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11703606,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11745406,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11746806,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.5,2.5,4.0,4.0,4.0,,2.0,4.0,4.0,,,,,,,,,,
11726706,0,1,2015,2015,0,1,0,0,0,0,0,1,1.0,2.5,1.5,3.0,2.5,2.5,1.5,1.0,1.0,3.0,2.5,2.5,2.5,2.5,2.0,3.0,2.5,1.5,2.5,1.5
11717006,1,1,2015,2015,0,0,1,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11736106,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11686906,1,1,2015,2015,0,1,1,0,0,0,0,0,4.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11711106,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,2.0,1.5,3.0,1.5,2.0,1.0,1.5,2.0,2.5,1.5,2.5,2.5,2.5,3.0,3.0,3.0,1.5,2.5,1.0
11696306,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11680106,1,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11682506,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
11730906,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.5,2.0,4.0,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,,
11685806,0,1,2015,2015,0,1,1,0,0,0,0,1,3.0,1.5,1.0,2.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.5,2.5,2.0,1.5,1.5,2.0,2.0
11744106,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.5,1.0,4.0,2.5,4.0,,4.0,4.0,4.0,,,,,4.0,,,,,
11698806,0,1,2015,2015,0,1,1,0,0,0,0,1,2.5,2.5,1.5,3.0,2.0,2.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5,2.0,3.0
11691906,0,0,2015,2014,1,0,-1,0,0,0,0,1,2.5,2.5,1.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.0,2.5,3.0,3.0,1.5,2.5,1.0,2.0,1.5
11684906,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11728506,1,1,2015,2015,0,1,0,0,0,0,0,0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11707106,0,1,2015,2015,0,1,1,0,0,0,0,1,1.0,1.5,1.5,2.0,1.5,2.5,1.0,1.5,1.0,2.5,1.0,1.5,2.5,1.0,1.0,1.5,2.0,1.0,1.0,1.5
11684706,0,1,2015,2015,0,0,1,0,0,0,0,0,2.5,2.0,2.0,1.5,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,,,,,,,,4.0
11726206,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,2.5,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11707506,0,1,2015,2015,0,0,0,0,0,0,0,1,1.5,2.5,1.5,2.5,3.0,2.5,2.5,1.5,2.5,3.0,2.5,2.5,2.5,3.0,3.0,3.0,2.5,1.5,2.0,1.5
11681106,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11719306,0,1,2015,2015,0,1,0,0,0,0,0,1,2.5,3.0,1.0,2.0,1.5,2.5,2.5,2.0,1.0,1.0,2.0,1.5,2.0,2.0,2.5,2.0,2.0,1.0,2.5,1.5
11733306,0,1,2015,2015,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11715506,1,1,2015,2015,0,0,1,0,0,0,0,0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
16732206,0,1,2019,2015,4,1,0,0,0,0,0,0,2.5,2.5,1.0,2.5,2.5,2.5,2.5,,,,4.0,4.0,4.0,,,2.5,3.0,,4.0,1.5
11708106,0,1,2015,2015,0,1,0,0,0,0,0,0,2.5,2.5,1.0,2.5,2.5,2.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,1.5
11709506,0,1,2015,2014,1,0,0,0,0,0,0,0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,
11710506,0,1,2015,2015,0,1,0,0,0,0,0,0,4.0,2.0,1.5,3.0,2.5,2.5,4.0,2.0,4.0,2.5,4.0,4.0,4.0,,,,,,,4.0
11684006,0,1,2015,2012,3,1,0,0,0,0,0,0,2.0,2.0,1.0,2.0,2.0,1.5,4.0,1.5,1.0,2.0,2.5,4.0,2.5,4.0,2.5,3.0,,,2.5,1.5
